Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Erica McKenzie	F	So	41	27	26	53	1.2927	8	8	2	2
Gigi Marvin	F	Fr	41	16	30	46	1.1220	3	7	1	0
Bobbi Ross	F	So	41	21	22	43	1.0488	6	6	1	0
Jenelle Philipczyk	F	So	41	11	9	20	0.4878	3	4	0	1
Whitney Graft	F	So	41	8	11	19	0.4634	1	1	1	0
Andrea Nichols	F	Jr	38	8	11	19	0.5000	3	4	0	0
Allie Sanchez	F/D	Sr	41	5	11	16	0.3902	1	4	1	0
Anya Miller	D	So	39	3	12	15	0.3846	0	1	0	0
Becky Wacker	F	Jr	41	8	5	13	0.3171	1	0	1	0
Ashley Albrecht	D	Sr	41	4	8	12	0.2927	1	1	0	0
Melanie Gagnon	D	Fr	39	2	9	11	0.2821	1	0	0	0
Chelsey Brodt	D	Sr	41	0	11	11	0.2683	0	0	0	0
Krista Johnson	F/D	Sr	41	4	6	10	0.2439	0	0	0	0
Liz Palkie	F	So	38	1	5	6	0.1579	1	0	0	0
Marley Wournell	F	Fr	38	2	3	5	0.1316	0	0	0	1
Dagney Willey	D	Fr	41	1	2	3	0.0732	0	0	0	0
Lindsay Block	F	Fr	41	1	1	2	0.0488	0	0	0	0
Maggie Souba	F/D	Jr	33	0	1	1	0.0303	0	0	0	0
Natalie Lamme	G	Jr	1	0	0	0	0.0000	0	0	0	0
Brittony Chartier	G	Fr	25	0	0	0	0.0000	0	0	0	0
Kim Hanlon	G	Fr	19	0	0	0	0.0000	0	0	0	0
