Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Ann Ninnemann	F	Fr	27	20	19	39	1.4444	2	4	1	1
Jackie Schmitt	F	Fr	27	23	13	36	1.3333	10	4	1	0
Liz Goergen	F	Fr	27	15	19	34	1.2593	3	2	0	0
Emily Teachout	F	Fr	27	16	16	32	1.1852	5	3	0	1
Kim Chenery	F	Fr	27	9	14	23	0.8519	2	1	0	0
Ashley Howe	F	Fr	27	9	11	20	0.7407	4	1	1	0
Nicole Sankey	D	So	26	5	4	9	0.3462	0	1	0	0
Becky Humphreys	F	So	27	2	7	9	0.3333	0	0	0	0
Alison St. Peter	D	So	24	2	7	9	0.3750	0	0	0	0
Kim Lunneborg	F	Fr	11	2	3	5	0.4545	0	1	0	0
Hayli Hupp	F	Fr	27	2	3	5	0.1852	0	0	0	0
Jenn Dorff	D	Fr	27	1	4	5	0.1852	0	0	0	0
Erin O'Connor	F	Fr	27	0	3	3	0.1111	0	0	0	0
Gwen Fenrich	F	Fr	26	2	0	2	0.0769	0	0	0	0
Stacie Cushing	D	Fr	27	1	1	2	0.0741	0	1	0	0
Hillary Wolski	D	Fr	27	0	1	1	0.0370	0	0	0	0
Diane Sawyer	G	So	13	0	0	0	0.0000	0	0	0	0
Heidi Lundquist			7	0	0	0	0.0000	0	0	0	0
Amanda Senn	G	So	2	0	0	0	0.0000	0	0	0	0
Jenny Leppen	D	So	13	0	0	0	0.0000	0	0	0	0
Shannon Kasparek	G	Fr	15	0	0	0	0.0000	0	0	0	0
