Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Leah McNaughton	F	So	23	11	12	23	1.0000	5	10	0	0	1	0
Lauren Campbell	D	So	21	11	9	20	0.9524	12	24	3	3	1	0
Dawson Bancroft-Short	F	So	20	10	4	14	0.7000	30	60	1	3	1	1
Sara Forbes	F	So	23	2	7	9	0.3913	14	28	0	0	0	0
Jessica Rattle	D	Fr	21	2	4	6	0.2857	0	0	0	2	0	0
Sydney Williams	F	So	23	2	3	5	0.2174	13	26	0	0	0	0
Paige Dunlap	F	Jr	22	1	4	5	0.2273	6	12	1	0	0	0
Alexis Smith	D	Jr	23	0	5	5	0.2174	16	32	0	0	0	0
Kelsey LaHue	D	Jr	14	2	2	4	0.2857	0	0	0	1	0	0
Alexandra Moffatt	D	So	19	2	1	3	0.1579	17	34	0	0	0	0
Ashley Reid	D	So	23	0	2	2	0.0870	8	16	0	0	0	0
Kaitlin Denton	D	So	16	0	2	2	0.1250	4	8	0	0	0	0
Abby Maier	F	Fr	16	0	2	2	0.1250	4	8	0	0	0	0
Breanne Mercanti	F	So	19	1	0	1	0.0526	5	10	0	0	0	0
Lauren Fishman	F	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Emily Newby	F	Jr	4	0	0	0	0.0000	5	10	0	0	0	0
Brenn Scott	G	Sr	15	0	0	0	0.0000	1	2	0	0	0	0
Julia Hunter	F	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Allie Frank	G	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
