Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Hayley Moore	F	Jr	29	20	16	36	1.2414	3	8	1	1
Andrea Hunter	F	Fr	29	9	20	29	1.0000	2	0	1	0
Sasha Van Muyen	F	Fr	29	9	5	14	0.4828	0	4	0	0
Savannah Smith	F	So	29	9	5	14	0.4828	2	5	0	0
Rylee Olewinski	F	Jr	29	8	6	14	0.4828	0	2	0	1
Erin Connors	F	Fr	29	5	7	12	0.4138	2	2	0	0
Kathryn Moos	D	Sr	24	5	6	11	0.4583	0	2	0	0
Krystal Strassman	D	Sr	15	0	9	9	0.6000	0	0	0	0
Amanda Asay	F	Fr	28	2	4	6	0.2143	0	1	0	0
Nicole Brown	F	Fr	29	0	4	4	0.1379	0	0	0	0
Jenny Cedorchuk	D	Fr	28	0	4	4	0.1429	0	0	0	0
Heather Lane	F/D	Jr	29	0	3	3	0.1034	0	0	0	0
Frances Male	F	So	29	1	1	2	0.0690	1	0	0	0
Lindsay Wilde	F	So	29	0	2	2	0.0690	0	0	0	0
Emilie Bydwell	D	Jr	27	0	2	2	0.0741	0	0	0	0
Kath Surbey	D	Fr	26	0	2	2	0.0769	0	0	0	0
Elizabeth Denis	F	Fr	29	1	0	1	0.0345	0	0	0	0
Lauren Deeb	D	Sr	29	0	1	1	0.0345	0	0	0	0
Ann Brophy	F/D	Sr	18	0	0	0	0.0000	0	0	0	0
Stacy Silverman	G	Jr	3	0	0	0	0.0000	0	0	0	0
Nicole Stock	G	So	22	0	0	0	0.0000	0	0	0	0
O'Hara Shipe	G	Jr	7	0	0	0	0.0000	0	0	0	0
Morgan Hanrahan	D	So	3	0	0	0	0.0000	0	0	0	0
