Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Isabel Menard	F	So	32	19	24	43	1.3438	15	41	3	6	1	1
Julie Rising	F	Sr	36	11	17	28	0.7778	11	22	1	7	1	0
Ashley Cockell	D	Sr	34	11	16	27	0.7941	49	117	1	4	0	1
Akane Hosoyamada	D	Fr	36	2	16	18	0.5000	5	10	0	1	0	0
Stefanie Marty	F	Sr	33	8	9	17	0.5152	8	16	2	2	0	0
Megan Skelly	F	Jr	36	7	10	17	0.4722	21	50	2	1	0	1
Holly Carrie-Mattimoe	F	So	36	6	11	17	0.4722	10	20	0	4	0	0
Margot Scharfe	F	Fr	36	7	8	15	0.4167	4	8	1	1	0	0
Christina LaCombe	D	Fr	34	0	9	9	0.2647	13	26	0	0	0	0
Lisa Mullan	F	Jr	36	4	3	7	0.1944	14	28	1	0	0	0
Cara Johnson	F	Fr	36	2	5	7	0.1944	9	18	0	1	0	0
Kelly Dimmen	D	Jr	36	2	5	7	0.1944	8	16	1	1	0	0
Taylor Metcalfe	D	Jr	36	1	6	7	0.1944	10	20	0	0	0	0
Sadie St. Germain	F	Fr	31	2	4	6	0.1935	3	6	0	0	0	0
Kelsey Welch	F	So	36	4	1	5	0.1389	12	24	1	0	0	0
Jessica Sorensen	D	So	19	1	4	5	0.2632	1	2	1	0	0	0
Jacquie Greco	D	So	23	1	0	1	0.0435	0	0	0	0	0	0
Brittney Krebs	D	Fr	23	0	1	1	0.0435	5	10	0	0	0	0
Erin Burns	D	So	6	0	1	1	0.1667	1	2	0	0	0	0
Kallie Billadeau	G	Fr	22	0	1	1	0.0455	1	2	0	0	0	0
Caitlin Roach	D	Fr	10	0	1	1	0.1000	2	4	0	0	0	0
Sam Press	F	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Talia Menard	F	So	34	0	0	0	0.0000	4	8	0	0	0	0
Jenesica Drinkwater	G	Fr	15	0	0	0	0.0000	3	6	0	0	0	0
Steph Jones	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
