Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Zoe Baldwin	F	Sr	25	17	12	29	1.1600	2	1	2	0
Kathryn Kroleski	F	Fr	25	9	8	17	0.6800	1	2	0	0
Tierney Boisvert	D	Jr	25	6	9	15	0.6000	1	2	0	0
Jane Bradley	F	Sr	25	8	6	14	0.5600	0	1	0	0
Kristina Carroll	D	Jr	25	3	9	12	0.4800	1	1	0	0
Kerry Leonard	F	Jr	25	4	7	11	0.4400	1	2	0	0
Jodi Raymond	D	So	25	1	9	10	0.4000	0	1	0	0
Jess Goldberg	D	So	25	2	7	9	0.3600	1	0	0	0
Taylor Brady	F	So	25	7	1	8	0.3200	2	0	0	0
Kate Marek	D	Fr	25	1	7	8	0.3200	0	0	0	0
Carly Barker	F	Fr	25	4	2	6	0.2400	0	0	0	1
Julie Haney	D	Jr	25	4	2	6	0.2400	1	0	0	0
Katie Mulligan	F	Fr	25	1	5	6	0.2400	0	0	0	0
Emma Griffith	F	Jr	25	1	4	5	0.2000	0	0	0	0
Emily Benzer	F	So	25	1	2	3	0.1200	0	0	0	0
Stephanie Ryder	F	Fr	25	1	0	1	0.0400	0	1	0	0
Caitlin Connelly	G	Jr	19	0	1	1	0.0526	0	0	0	0
Kat Manning	G	Fr	7	0	0	0	0.0000	0	0	0	0
Emma Dunn	D	Jr	3	0	0	0	0.0000	0	0	0	0
