"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Laura Stacey","F","Fr","28","8","14","22","0.7857","10","20","1","3","0","0","2012-2013","dartmouth"
"Jenna Hobeika","F","Sr","31","7","14","21","0.6774","12","24","1","2","0","1","2012-2013","dartmouth"
"Sasha Nanji","D","Sr","28","7","10","17","0.6071","7","14","1","2","0","0","2012-2013","dartmouth"
"Lindsey Allen","F","Fr","31","7","7","14","0.4516","18","36","2","3","0","0","2012-2013","dartmouth"
"Karlee Odland","F","So","30","5","8","13","0.4333","9","18","1","1","0","1","2012-2013","dartmouth"
"Olivia Whitford","D","Fr","30","0","10","10","0.3333","9","18","0","0","0","0","2012-2013","dartmouth"
"Ailish Forfar","F","Fr","27","7","2","9","0.3333","1","2","3","4","0","0","2012-2013","dartmouth"
"Lisa Berreman","D","Sr","31","1","8","9","0.2903","8","16","0","1","0","0","2012-2013","dartmouth"
"Morgan Illikainen","D","So","25","3","5","8","0.3200","11","22","1","1","0","0","2012-2013","dartmouth"
"Margaux Sharp","D","Sr","18","0","6","6","0.3333","3","6","0","0","0","0","2012-2013","dartmouth"
"Catherine Berghuis","F","Fr","30","1","4","5","0.1667","6","12","0","0","0","0","2012-2013","dartmouth"
"Sally Komarek","F","Sr","27","3","1","4","0.1481","3","6","0","0","0","0","2012-2013","dartmouth"
"Jessica Gagner","F","Sr","30","1","3","4","0.1333","0","0","0","0","0","1","2012-2013","dartmouth"
"Zoe Brennan","D","Fr","27","2","1","3","0.1111","3","6","0","0","0","0","2012-2013","dartmouth"
"Sam Zeiss","F","So","27","2","1","3","0.1111","4","8","0","1","0","0","2012-2013","dartmouth"
"Lauren Kelly","D","Jr","22","0","3","3","0.1364","6","12","0","0","0","0","2012-2013","dartmouth"
"Ali Winkel","F","Jr","31","0","2","2","0.0645","12","24","0","0","0","0","2012-2013","dartmouth"
"Abbie Lund","F","So","23","1","0","1","0.0435","1","2","0","0","0","0","2012-2013","dartmouth"
"Whitney Woodcox","G","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","dartmouth"
"Lindsay Holdcroft","G","Jr","29","0","0","0","0.0000","2","4","0","0","0","0","2012-2013","dartmouth"
"Katie Milligan","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","dartmouth"
"Ashley Ryan","F","So","30","17","14","31","1.0333","5","10","3","2","2","0","2012-2013","elmira"
"Tanis Lamoureux","F","Jr","30","13","14","27","0.9000","3","6","2","3","1","0","2012-2013","elmira"
"Ashton Hogan","F","So","30","19","7","26","0.8667","9","18","3","1","0","0","2012-2013","elmira"
"Sam Curk","F","Sr","28","5","18","23","0.8214","4","8","2","1","0","0","2012-2013","elmira"
"Brooke Wilgosh","D","So","27","7","14","21","0.7778","10","20","1","3","0","1","2012-2013","elmira"
"Madison Johnston","D","Sr","30","6","15","21","0.7000","14","28","1","2","0","0","2012-2013","elmira"
"Caitlin Metcalf","F","Sr","30","10","9","19","0.6333","2","4","3","4","0","0","2012-2013","elmira"
"Cassidy Delainey","F","So","28","9","10","19","0.6786","1","2","3","2","0","0","2012-2013","elmira"
"Olivia Nyström","F","Fr","28","6","13","19","0.6786","9","18","0","2","0","0","2012-2013","elmira"
"Mary-Kate Gellerman","D","Sr","26","2","12","14","0.5385","11","44","1","1","0","0","2012-2013","elmira"
"Erin Weston","F","So","29","7","6","13","0.4483","3","6","1","0","0","0","2012-2013","elmira"
"Taylor Steadman","F","Fr","29","7","4","11","0.3793","2","4","2","0","0","0","2012-2013","elmira"
"Lindsay Burrows","D","So","27","2","9","11","0.4074","5","10","0","0","0","0","2012-2013","elmira"
"Ella Stewart","D","Jr","22","1","10","11","0.5000","13","26","0","0","0","0","2012-2013","elmira"
"Audrey Juneau","F","Fr","24","4","6","10","0.4167","0","0","1","0","0","0","2012-2013","elmira"
"Jocelynne Hudgins","F/D","Jr","22","3","4","7","0.3182","4","8","0","0","0","0","2012-2013","elmira"
"Katie Gaskin","D","Jr","26","1","6","7","0.2692","9","21","0","1","0","0","2012-2013","elmira"
"Amber Tirri","F","Sr","26","2","3","5","0.1923","8","16","1","0","0","0","2012-2013","elmira"
"Phoebe Piku","D","Fr","25","1","4","5","0.2000","9","18","0","0","0","0","2012-2013","elmira"
"Briana Saltstone","F","Jr","20","1","1","2","0.1000","1","2","0","0","0","0","2012-2013","elmira"
"Samantha Maguire","G","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","elmira"
"Lauren Sullivan","G","Sr","20","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","elmira"
"Lisa Marshall","G","Jr","9","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","elmira"
"Kelly Poelstra","F","Sr","24","1","4","5","0.2083","16","32","0","0","0","0","2012-2013","finlandia"
"Alexandra Chutskoff","F","So","24","1","3","4","0.1667","5","10","0","0","0","0","2012-2013","finlandia"
"Elizaveta Monakhova","F","Jr","23","2","1","3","0.1304","3","6","0","1","0","0","2012-2013","finlandia"
"Siera Hache","F","Jr","19","2","1","3","0.1579","14","28","0","0","0","0","2012-2013","finlandia"
"Abby Gallaher","F","Fr","24","2","1","3","0.1250","4","8","0","0","0","0","2012-2013","finlandia"
"Sierra Rusinek","F","Fr","23","2","0","2","0.0870","9","18","0","0","0","0","2012-2013","finlandia"
"Brittany Knopp","F","Jr","13","1","1","2","0.1538","5","21","0","0","0","0","2012-2013","finlandia"
"Ashley Christy","D","So","20","0","2","2","0.1000","7","25","0","0","0","0","2012-2013","finlandia"
"Brittany Coleman","F","So","13","0","2","2","0.1538","7","14","0","0","0","0","2012-2013","finlandia"
"Stephanie D'Ettorre","F","Fr","23","0","2","2","0.0870","12","24","0","0","0","0","2012-2013","finlandia"
"Sommer O'Shaughnessy","D","So","24","1","0","1","0.0417","6","12","0","1","0","0","2012-2013","finlandia"
"Megan Malwitz","F","Jr","24","0","1","1","0.0417","13","26","0","0","0","0","2012-2013","finlandia"
"Breanna Hynes","G","So","21","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","finlandia"
"Stephanie LaMore","G","Sr","6","0","0","0","0.0000","3","6","0","0","0","0","2012-2013","finlandia"
"Taylor Gustafson","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","finlandia"
"Karsyn Baker","F","Fr","20","9","18","27","1.3500","12","24","1","3","1","0","2012-2013","franklin-pierce"
"Colleen Doucette","F","Fr","21","12","9","21","1.0000","13","26","2","5","0","0","2012-2013","franklin-pierce"
"Michaela Faia","F","Fr","21","11","9","20","0.9524","3","6","0","6","0","0","2012-2013","franklin-pierce"
"Sarah Sheils","D/F","Fr","11","2","8","10","0.9091","5","10","0","0","1","0","2012-2013","franklin-pierce"
"Francesca Paciello","F","Fr","20","4","5","9","0.4500","8","16","1","0","0","0","2012-2013","franklin-pierce"
"Bryana Harron","F","Fr","18","4","3","7","0.3889","2","4","2","0","0","0","2012-2013","franklin-pierce"
"Michelle Stock","D","Fr","21","1","6","7","0.3333","19","38","1","0","0","0","2012-2013","franklin-pierce"
"Jamie Wiley","F","Jr","21","0","7","7","0.3333","13","26","0","0","0","0","2012-2013","franklin-pierce"
"Hayley Arnold","D","Fr","21","1","3","4","0.1905","5","10","0","0","0","0","2012-2013","franklin-pierce"
"Haylea Barbieri","F","Fr","14","0","4","4","0.2857","17","34","0","0","0","0","2012-2013","franklin-pierce"
"Morgan Cahill","D/F","Fr","18","2","1","3","0.1667","1","2","0","1","0","0","2012-2013","franklin-pierce"
"Samantha Bureau","D/F","Fr","21","0","3","3","0.1429","3","6","0","0","0","0","2012-2013","franklin-pierce"
"Nicole Palermo","D","Fr","21","2","0","2","0.0952","3","6","0","1","0","0","2012-2013","franklin-pierce"
"Andrea Campos","F","Fr","21","0","1","1","0.0476","4","8","0","0","0","0","2012-2013","franklin-pierce"
"Cassie Craig","D/F","Fr","15","0","1","1","0.0667","0","0","0","0","0","0","2012-2013","franklin-pierce"
"Amelea Gray","G","Jr","21","0","1","1","0.0476","1","2","0","0","0","0","2012-2013","franklin-pierce"
"Samantha Hulme","F","Fr","16","0","1","1","0.0625","1","2","0","0","0","0","2012-2013","franklin-pierce"
"Meghan Nelson","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","franklin-pierce"
"Emily McKenna","D","Fr","14","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","franklin-pierce"
"Allison Desaulniers","F","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","franklin-pierce"
"Stephanie Arno","F","Fr","12","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","franklin-pierce"
"Katie Waitt","F","Fr","20","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","franklin-pierce"
"Samantha Mead","D/F","Fr","17","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","franklin-pierce"
"Alexandrea Kreuser","F","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","franklin-pierce"
"Lindsey Hjelm","F","Sr","29","14","15","29","1.0000","26","52","2","1","1","0","2012-2013","gustavus-adolphus"
"Allison Eder-Zdechlik","F","Fr","29","13","10","23","0.7931","2","4","5","5","0","1","2012-2013","gustavus-adolphus"
"Carolyn Draayer","F","So","28","13","7","20","0.7143","7","14","6","6","0","0","2012-2013","gustavus-adolphus"
"Meagan Wanecke","F","Sr","29","10","10","20","0.6897","5","10","3","2","0","1","2012-2013","gustavus-adolphus"
"Melissa Doyle","F","Jr","29","9","9","18","0.6207","7","14","1","2","0","0","2012-2013","gustavus-adolphus"
"Jenna Christensen","F","Sr","29","7","11","18","0.6207","6","12","1","0","0","2","2012-2013","gustavus-adolphus"
"Courtney Boucher","F","So","29","5","4","9","0.3103","3","6","2","0","0","0","2012-2013","gustavus-adolphus"
"Brianna Seebold","F","Fr","29","5","4","9","0.3103","5","10","2","2","0","0","2012-2013","gustavus-adolphus"
"Leah Johnson","F","So","29","4","5","9","0.3103","2","4","1","3","0","0","2012-2013","gustavus-adolphus"
"Marissa Brandt","D","So","28","3","6","9","0.3214","1","2","0","2","0","0","2012-2013","gustavus-adolphus"
"Amanda Cartony","D","Jr","28","3","5","8","0.2857","3","6","0","1","0","0","2012-2013","gustavus-adolphus"
"Kelsey Kennedy","D","Sr","29","1","7","8","0.2759","0","0","1","0","0","0","2012-2013","gustavus-adolphus"
"Emily Reibert","F","Fr","29","3","3","6","0.2069","4","8","2","0","0","0","2012-2013","gustavus-adolphus"
"Kayla Ingbretson","F","Sr","28","2","3","5","0.1786","1","2","0","0","0","0","2012-2013","gustavus-adolphus"
"Kelly Thotland","D","So","28","1","4","5","0.1786","1","2","0","0","0","0","2012-2013","gustavus-adolphus"
"Keri Pickel","F","Jr","29","1","3","4","0.1379","1","2","0","0","0","0","2012-2013","gustavus-adolphus"
"Beth Olson","D","So","24","1","3","4","0.1667","6","12","0","0","0","0","2012-2013","gustavus-adolphus"
"Maddie Bergh","D","Jr","28","0","4","4","0.1429","3","6","0","0","0","0","2012-2013","gustavus-adolphus"
"Heidi Korin","D","So","5","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","gustavus-adolphus"
"Lindsey Hibbard","G","Fr","21","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","gustavus-adolphus"
"Taylor Skelton","F","So","5","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","gustavus-adolphus"
"Tara Hoverstad","G","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","gustavus-adolphus"
"Colleen Jacoby","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","gustavus-adolphus"
"Katie Zimmerman","F","Sr","25","21","9","30","1.2000","5","10","5","7","0","2","2012-2013","hamilton"
"Nikki Haskins","F","Jr","25","14","8","22","0.8800","7","14","2","2","2","1","2012-2013","hamilton"
"Abby Runyon","F","Sr","25","6","8","14","0.5600","4","8","2","3","0","0","2012-2013","hamilton"
"Hannah Bartlett","F","Fr","25","2","12","14","0.5600","8","16","1","0","0","0","2012-2013","hamilton"
"Hannah Jaiven","D","Jr","25","6","6","12","0.4800","13","26","1","2","0","0","2012-2013","hamilton"
"Jill Tokarczyk","D","Jr","25","4","8","12","0.4800","5","10","1","0","0","0","2012-2013","hamilton"
"Naomi Woolfenden","D","Fr","25","3","8","11","0.4400","4","8","0","2","0","0","2012-2013","hamilton"
"Megan Fitzgerald","F","Fr","25","6","3","9","0.3600","8","16","0","2","0","0","2012-2013","hamilton"
"Gigi Fraser","F","Jr","25","2","7","9","0.3600","5","10","0","0","0","0","2012-2013","hamilton"
"Stephanie Lang","F","Jr","14","5","3","8","0.5714","1","2","1","2","0","0","2012-2013","hamilton"
"Julia Beaty","D","Sr","25","0","4","4","0.1600","4","8","0","0","0","0","2012-2013","hamilton"
"Casey Brown","F","Fr","18","0","3","3","0.1667","0","0","0","0","0","0","2012-2013","hamilton"
"Alycia Racicot","F","Fr","24","1","1","2","0.0833","2","4","0","0","0","0","2012-2013","hamilton"
"Courtney Power","D","So","25","0","2","2","0.0800","1","2","0","0","0","0","2012-2013","hamilton"
"Ianthe Lekometros","F","Fr","25","0","2","2","0.0800","8","16","0","0","0","0","2012-2013","hamilton"
"Julia Williams","D","Jr","17","0","1","1","0.0588","2","4","0","0","0","0","2012-2013","hamilton"
"Grace Murphy","F","Fr","14","0","1","1","0.0714","0","0","0","0","0","0","2012-2013","hamilton"
"Sarah Schuchardt","G","So","2","0","1","1","0.5000","0","0","0","0","0","0","2012-2013","hamilton"
"Emily Baxter","F","Sr","25","0","1","1","0.0400","3","6","0","0","0","0","2012-2013","hamilton"
"Tori Bogen","G","Jr","3","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","hamilton"
"Becca Hazlett","G","Sr","23","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamilton"
"Emily Rubinstein","D","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamilton"
"Chelsea Koehn","F","Fr","22","12","6","18","0.8182","9","18","3","3","1","0","2012-2013","hamline"
"Haley Johnson","F","Sr","24","6","9","15","0.6250","10","20","0","4","0","0","2012-2013","hamline"
"Corinne Henning","F","So","22","4","9","13","0.5909","1","2","0","0","0","0","2012-2013","hamline"
"Jordan Verleye","F","So","23","6","6","12","0.5217","5","10","0","4","0","0","2012-2013","hamline"
"Jessica Hunt","D","Jr","22","2","3","5","0.2273","10","20","1","0","0","0","2012-2013","hamline"
"Ashley Maskel","D","Sr","24","2","3","5","0.2083","3","6","1","1","0","0","2012-2013","hamline"
"Sam Berger","D","So","21","1","3","4","0.1905","3","6","0","0","0","0","2012-2013","hamline"
"Breanna Simon","F","Fr","24","0","3","3","0.1250","3","6","0","0","0","0","2012-2013","hamline"
"Jenny Magill","D","Fr","19","0","3","3","0.1579","9","18","0","0","0","0","2012-2013","hamline"
"Kendra Krause","F","Fr","12","2","0","2","0.1667","2","4","0","0","0","0","2012-2013","hamline"
"Haleigh Bolton","D","Fr","19","2","0","2","0.1053","1","2","0","1","0","0","2012-2013","hamline"
"Nina Chase","F","Fr","24","0","2","2","0.0833","15","30","0","0","0","0","2012-2013","hamline"
"Alex Willi","F","Fr","19","0","2","2","0.1053","1","2","0","0","0","0","2012-2013","hamline"
"Megan Gjere","D","Fr","24","0","2","2","0.0833","6","12","0","0","0","0","2012-2013","hamline"
"Lexie Maggard","F","Fr","20","1","0","1","0.0500","7","14","0","0","0","0","2012-2013","hamline"
"Shelby Stark","D","So","22","0","1","1","0.0455","2","4","0","0","0","0","2012-2013","hamline"
"Megan Campbell","D","Jr","10","0","1","1","0.1000","2","4","0","0","0","0","2012-2013","hamline"
"Colleen Brigl","F","Sr","18","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Ellie McElhone","F","Fr","20","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Mackenzie McCormack","F","Fr","19","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","hamline"
"Sarah Schneekloth","G","So","21","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Brittany Dwire","F","Sr","6","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Mary Shefveland","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Catherine Valimont","D","Jr","14","0","0","0","0.0000","2","4","0","0","0","0","2012-2013","hamline"
"Emily Fromm","D","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Caitlin Nosanov","G","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Sam Stark","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","hamline"
"Jillian Dempsey","F","Sr","34","24","21","45","1.3235","12","24","3","5","0","0","2012-2013","harvard"
"Lyndsey Fry","F","Jr","33","16","20","36","1.0909","4","8","5","5","0","1","2012-2013","harvard"
"Mary Parker","F","Fr","34","12","12","24","0.7059","12","24","1","5","2","2","2012-2013","harvard"
"Samantha Reber","F","So","34","5","19","24","0.7059","7","14","0","0","0","0","2012-2013","harvard"
"Kalley Armstrong","F","Jr","31","11","11","22","0.7097","11","30","5","2","0","0","2012-2013","harvard"
"Sarah Edney","D","So","32","3","18","21","0.6563","11","22","1","1","0","0","2012-2013","harvard"
"Hillary Crowe","F","So","34","8","11","19","0.5588","11","22","1","0","0","0","2012-2013","harvard"
"Kaitlin Spurling","F","Sr","34","11","7","18","0.5294","21","42","3","2","1","0","2012-2013","harvard"
"Michelle Picard","D","So","34","4","13","17","0.5000","8","16","1","1","1","0","2012-2013","harvard"
"Kelsey Romatoski","D","Sr","34","5","10","15","0.4412","12","24","1","2","0","0","2012-2013","harvard"
"Miye D'Oench","F","Fr","34","10","3","13","0.3824","3","6","3","0","0","0","2012-2013","harvard"
"Gina McDonald","F","Jr","34","1","5","6","0.1765","4","8","0","0","1","0","2012-2013","harvard"
"Dylanne Crugnale","F","Fr","30","0","4","4","0.1333","1","2","0","0","0","0","2012-2013","harvard"
"Hilary Hayssen","D","Sr","34","1","2","3","0.0882","7","14","0","0","0","0","2012-2013","harvard"
"Margaret Chute","F","Sr","34","1","1","2","0.0588","0","0","0","0","0","0","2012-2013","harvard"
"Abigail Harris","D","Fr","34","1","1","2","0.0588","0","0","0","0","0","0","2012-2013","harvard"
"Elizabeth Parker","F","Jr","34","0","2","2","0.0588","4","8","0","0","0","0","2012-2013","harvard"
"Jessica Harvey","F","Fr","30","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","harvard"
"Laura Bellamy","G","Sr","15","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","harvard"
"Molly Tissenbaum","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","harvard"
"Emerance Maschmeyer","G","Fr","20","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","harvard"
"Rebecca Fleming","F","So","27","13","13","26","0.9630","4","11","4","3","0","0","2012-2013","holy-cross"
"Caroline English","F","Sr","27","7","16","23","0.8519","10","20","1","3","0","1","2012-2013","holy-cross"
"Alex Campione","F","Sr","25","9","10","19","0.7600","17","34","2","2","0","0","2012-2013","holy-cross"
"Rebecca O'Quinn","F","Sr","27","9","10","19","0.7037","7","14","1","5","0","0","2012-2013","holy-cross"
"Francesca Panarelli","D","So","27","4","13","17","0.6296","9","18","1","2","0","0","2012-2013","holy-cross"
"Mary Klimasewiski","F","So","27","6","7","13","0.4815","13","26","2","0","1","0","2012-2013","holy-cross"
"Kati Goguen","F","Fr","27","6","7","13","0.4815","9","21","1","4","0","0","2012-2013","holy-cross"
"Nicole Giannino","F","So","27","7","5","12","0.4444","8","16","3","1","0","0","2012-2013","holy-cross"
"Chelsea Monahan","F","So","27","5","5","10","0.3704","2","4","0","0","0","0","2012-2013","holy-cross"
"Jessica Frascotti","D","So","25","1","4","5","0.2000","7","14","0","0","0","0","2012-2013","holy-cross"
"Emily Sullivan","D","Jr","26","1","4","5","0.1923","9","18","0","0","0","0","2012-2013","holy-cross"
"Amanda Gallagher","D","Jr","21","0","5","5","0.2381","3","6","0","0","0","0","2012-2013","holy-cross"
"Rachel Miller","F","So","9","1","3","4","0.4444","4","8","1","1","0","0","2012-2013","holy-cross"
"Mackenzie Boardman","D","Fr","24","0","4","4","0.1667","6","12","0","0","0","0","2012-2013","holy-cross"
"Kate Reilly","F","So","17","1","1","2","0.1176","0","0","0","0","0","0","2012-2013","holy-cross"
"Meghan Reynolds","F","Sr","21","1","0","1","0.0476","0","0","0","0","0","0","2012-2013","holy-cross"
"Devon Ball","D","Jr","12","1","0","1","0.0833","3","6","0","0","0","0","2012-2013","holy-cross"
"Kylee Sullivan","F","Jr","20","1","0","1","0.0500","3","6","0","0","0","0","2012-2013","holy-cross"
"Alyssa Ruhland","F","Sr","12","0","1","1","0.0833","0","0","0","0","0","0","2012-2013","holy-cross"
"Meaghan Sullivan","D","So","12","0","1","1","0.0833","2","4","0","0","0","0","2012-2013","holy-cross"
"Megan Meskill","D","Fr","13","0","1","1","0.0769","2","4","0","0","0","0","2012-2013","holy-cross"
"Alexandra Stevenson","G","So","13","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","holy-cross"
"Krista Manzanares","G","So","15","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","holy-cross"
"Chelsea Caracciolo","D","Jr","11","0","0","0","0.0000","2","4","0","0","0","0","2012-2013","holy-cross"
"Colleen Shouldice","F","So","4","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","holy-cross"
"Madison Schneider","F","So","18","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","holy-cross"
"Michelle Greeneway","F","Fr","25","23","12","35","1.4000","17","34","5","3","1","1","2012-2013","lake-forest"
"Melissa Paluch","F","Fr","26","14","19","33","1.2692","8","16","3","2","1","1","2012-2013","lake-forest"
"Emily Wybo","F","So","26","7","10","17","0.6538","6","12","2","3","0","1","2012-2013","lake-forest"
"Logan Taylor","F","Fr","26","7","8","15","0.5769","0","0","1","4","0","1","2012-2013","lake-forest"
"Morgan Pope","F","So","26","6","7","13","0.5000","3","6","3","4","1","0","2012-2013","lake-forest"
"Sarah Gilbride","D","Jr","26","2","11","13","0.5000","10","20","0","1","0","0","2012-2013","lake-forest"
"Marissa Weber","F","So","26","7","5","12","0.4615","8","16","0","3","0","0","2012-2013","lake-forest"
"Laura Reckdenwald","F","So","25","6","6","12","0.4800","3","6","0","3","0","0","2012-2013","lake-forest"
"Maeve Connelly","F","Jr","26","6","4","10","0.3846","3","6","1","0","0","0","2012-2013","lake-forest"
"Torey Crown","D","So","26","2","8","10","0.3846","10","20","0","1","0","0","2012-2013","lake-forest"
"Erin Shamley","D/F","So","26","2","6","8","0.3077","1","2","0","0","0","0","2012-2013","lake-forest"
"Jenn Caldwell","F","Sr","23","1","7","8","0.3478","4","8","0","0","0","0","2012-2013","lake-forest"
"Alex Stensland","D","Fr","26","0","8","8","0.3077","6","12","0","0","0","0","2012-2013","lake-forest"
"Marina Alessi","F","Fr","23","0","5","5","0.2174","3","6","0","0","0","0","2012-2013","lake-forest"
"Angie Chronis","D","Sr","13","0","3","3","0.2308","3","6","0","0","0","0","2012-2013","lake-forest"
"Natalie Pattison","D","Fr","25","1","1","2","0.0800","2","4","0","0","0","0","2012-2013","lake-forest"
"Stacey Dierking","G","Jr","17","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","lake-forest"
"Jenna Brankin","G","So","7","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","lake-forest"
"Holly Lesperance","F","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","lake-forest"
"Auriana Johnson","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","lake-forest"
"Alison Wickenheiser","F","So","35","12","12","24","0.6857","4","8","3","3","1","2","2012-2013","lindenwood"
"Alyssa West","F","So","32","7","12","19","0.5938","17","34","0","4","0","0","2012-2013","lindenwood"
"Lyndsay Kirkham","F","Fr","35","7","12","19","0.5429","18","36","0","4","1","0","2012-2013","lindenwood"
"Allysson Arcibal","F","Jr","35","10","7","17","0.4857","11","33","0","3","0","0","2012-2013","lindenwood"
"Kendra Broad","F","So","35","9","8","17","0.4857","20","40","1","4","0","0","2012-2013","lindenwood"
"Chelsea Witwicke","D","Jr","35","2","11","13","0.3714","2","4","1","1","0","0","2012-2013","lindenwood"
"Jocelyn Slattery","F","Jr","34","1","8","9","0.2647","16","32","0","0","0","0","2012-2013","lindenwood"
"Caitlyn Post","F","So","27","4","4","8","0.2963","11","22","1","0","0","1","2012-2013","lindenwood"
"Katie Erickson","D","Jr","34","3","5","8","0.2353","18","36","0","2","0","0","2012-2013","lindenwood"
"Brett Lobreau","D","Sr","27","1","3","4","0.1481","6","12","1","0","0","0","2012-2013","lindenwood"
"Samantha Redick","F","Jr","12","2","1","3","0.2500","0","0","0","2","0","0","2012-2013","lindenwood"
"Rachel Weich","D","Fr","33","0","3","3","0.0909","20","40","0","0","0","0","2012-2013","lindenwood"
"Sarah Oliphant","F","Sr","34","1","1","2","0.0588","0","0","0","0","0","0","2012-2013","lindenwood"
"Chloe Williams","D","Fr","27","0","2","2","0.0741","14","36","0","0","0","0","2012-2013","lindenwood"
"Brooke Peden","D","Fr","35","0","2","2","0.0571","2","4","0","0","0","0","2012-2013","lindenwood"
"Erica Wynn","F","Sr","34","1","0","1","0.0294","2","4","0","0","0","0","2012-2013","lindenwood"
"Jordyn Constance","F","So","35","0","1","1","0.0286","14","28","0","0","0","0","2012-2013","lindenwood"
"Amy Stober","D","Sr","18","0","0","0","0.0000","1","2","0","0","0","0","2012-2013","lindenwood"
"Taylor Fairchild","G","So","12","0","0","0","0.0000","0","0","0","0","0","0","2012-2013","lindenwood"
"Kelsey Talbot","F","Jr","31","0","0","0","0.0000","8","19","0","0","0","0","2012-2013","lindenwood"
"Megan Cox","D","So","33","0","0","0","0.0000","9","18","0","0","0","0","2012-2013","lindenwood"
"Nicole Hensley","G","Fr","27","0","0","0","0.0000","2","4","0","0","0","0","2012-2013","lindenwood"
"Brittany Dougherty","F","Sr","32","13","19","32","1.0000","33","66","1","2","1","0","2012-2013","maine"
"Jennifer More","F","So","33","7","9","16","0.4848","13","37","0","4","0","0","2012-2013","maine"
"Audra Richards","F","Fr","33","7","6","13","0.3939","12","24","1","4","0","0","2012-2013","maine"
"Kayla Kaluzny","F/D","Jr","22","2","10","12","0.5455","0","0","0","1","0","0","2012-2013","maine"
"Brianne Kilgour","F","Sr","29","7","4","11","0.3793","8","16","0","0","2","0","2012-2013","maine"
"Katy Massey","F","So","33","5","5","10","0.3030","6","12","0","0","0","0","2012-2013","maine"
"Chloe Tinkler","D","Sr","33","2","8","10","0.3030","21","50","0","0","0","0","2012-2013","maine"
"Kelly McDonald","D","Jr","33","1","7","8","0.2424","0","0","1","0","0","0","2012-2013","maine"
"Tori Pasquariello","F","So","19","5","2","7","0.3684","13","26","1","1","0","0","2012-2013","maine"
"Brittany Huneke","D","So","33","3","4","7","0.2121","5","10","0","0","0","0","2012-2013","maine"
"Missy Denk","F","Jr","33","2","5","7","0.2121","7","14","1","2","0","0","2012-2013","maine"
"Hailey Browne","F","So","33","2","4","6","0.1818","19","38","0","0","0","0","2012-2013","maine"
"Brooklyn Langlois","D","Fr","27","1","5","6","0.2222","18","47","0","0","0","0","2012-2013","maine"
"Shawna Lesperance","F","Fr","33","4","1","5","0.1515","4","8","0","2","0","0","2012-2013","maine"
"Rachel Bellio","F","Fr","28","2","0","2","0.0714","4","8","0","0","0","0","2012-2013","maine"
"Abbey Cook","F","Fr","21","2","0","2","0.0952","4","8","0","1","0","0","2012-2013","maine"
"Kelsey MacSorley","D","Fr","31","1","1","2","0.0645","11","22","0","0","0","0","2012-2013","maine"
