Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Hanna Bunton	F	Jr	31	13	14	27	0.8710	1	2	2	2	0	0
Jess Brown	F	Sr	27	13	6	19	0.7037	11	22	4	4	0	0
Kaitlin Doering	F	Jr	31	7	11	18	0.5806	7	14	1	2	3	0
Micah Hart	D	Fr	30	1	17	18	0.6000	10	20	0	1	0	0
Taylor Woods	F	Sr	31	9	8	17	0.5484	8	16	1	2	2	0
Cassandra Poudrier	D	Sr	28	4	9	13	0.4643	8	16	1	2	0	0
Brianna Veerman	F	Jr	27	6	6	12	0.4444	10	20	1	1	0	0
Erin O'Connor	D	So	31	0	12	12	0.3871	5	10	0	0	0	0
Christian Higham	F	Fr	28	6	4	10	0.3571	5	10	0	1	0	0
Pippy Gerace	F	Fr	29	6	2	8	0.2759	9	18	1	1	0	0
Lenka Serdar	F	Fr	31	1	6	7	0.2258	6	12	0	0	0	0
Diana Buckley	F	Fr	31	1	4	5	0.1613	3	6	0	1	0	0
Sydney Smith	D	Jr	31	1	3	4	0.1290	10	31	0	0	0	1
Anna Zorn	F	Sr	29	2	1	3	0.1034	4	8	1	1	0	0
Sarah Knee	D	So	31	1	2	3	0.0968	4	8	1	0	0	0
Sydnee Saracco	D	So	15	0	3	3	0.2000	1	2	0	0	0	0
Caroline DeBruin	F	Jr	15	1	1	2	0.1333	3	6	0	0	0	0
Morgan Richardson	D	Sr	31	0	2	2	0.0645	9	18	0	0	0	0
Paula Voorheis	G	Jr	24	0	0	0	0.0000	0	0	0	0	0	0
Amelia Boughn	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Stefannie Moak	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Marlene Boissonnault	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
