Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Claire Cripps	F	Jr	25	5	12	17	0.6800	5	10	0	1	0	0
Callen Naasz	F	So	25	9	7	16	0.6400	8	16	4	2	1	0
Ashley Kloncz	F	So	25	5	11	16	0.6400	3	6	0	1	0	0
Kayla Fuechtmann	F	Jr	25	11	4	15	0.6000	9	18	3	1	0	0
Rachel Hennessy	F	Sr	25	9	6	15	0.6000	6	12	1	3	0	0
Danielle Heitkamp	D	So	25	1	6	7	0.2800	7	14	0	0	0	0
Megan Robertson	F	Fr	25	4	2	6	0.2400	15	30	0	1	0	0
Halie Gudmonson	F/D	So	21	2	4	6	0.2857	17	37	1	0	0	0
Brenna Nakonechny	D	Jr	25	2	3	5	0.2000	7	14	0	2	0	0
Darby Lindgren	F	So	17	1	3	4	0.2353	4	8	0	0	0	0
Sarah Buckner	D	Jr	25	1	1	2	0.0800	4	8	0	0	0	0
Kendall Christian	F	Sr	24	1	0	1	0.0417	6	12	0	0	0	0
Megan Bergland	F	Jr	25	1	0	1	0.0400	0	0	0	0	0	0
Savannah Seeger	F	So	25	0	1	1	0.0400	2	4	0	0	0	0
Ellie Schaaf	F	Sr	25	0	1	1	0.0400	7	14	0	0	0	0
Abigail Dickinson	D	Jr	25	0	1	1	0.0400	7	25	0	0	0	0
Emma Rucinski	F	So	11	0	0	0	0.0000	1	2	0	0	0	0
Riley Siddorn	F	Jr	7	0	0	0	0.0000	0	0	0	0	0	0
Rebecca Sonnek	G	Fr	4	0	0	0	0.0000	1	2	0	0	0	0
Afton Phelps	F	Fr	21	0	0	0	0.0000	0	0	0	0	0	0
Erika Allen	G	Jr	19	0	0	0	0.0000	0	0	0	0	0	0
Brianna Schulz	G	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
Taral Clayton	D	Fr	23	0	0	0	0.0000	1	2	0	0	0	0
