Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Lauren Chezick	F	So	26	25	32	57	2.1923	4	1	2	0
Annie Annunziato	F	Jr	26	23	31	54	2.0769	3	8	4	0
Carrie Velenchenko	F	So	25	8	17	25	1.0000	2	0	0	1
Melynda Kleewein	D	So	26	2	20	22	0.8462	0	1	0	0
Genevieve Allegrezza	F	Jr	26	11	6	17	0.6538	0	4	0	0
Corrie Krzyska	F	So	26	3	4	7	0.2692	0	1	0	0
Hannah Dietrich	F	So	22	3	4	7	0.3182	0	0	0	0
Laura Prasek	D	So	25	3	4	7	0.2800	2	1	0	0
Anna Roesler	F	Fr	26	3	2	5	0.1923	0	1	0	0
Jana Ford	F	So	26	0	5	5	0.1923	0	0	0	0
Angela Bergeson	F	Fr	19	2	1	3	0.1579	1	0	0	0
Christina Hughes	F	Jr	26	2	1	3	0.1154	0	0	0	0
Laura Hoffman	D	Jr	25	1	2	3	0.1200	0	1	0	0
Erika Horner	D	So	24	0	3	3	0.1250	0	0	0	0
Kristen Opalinski	G	Sr	11	1	0	1	0.0909	0	0	0	0
Calla Lundquist	D	Fr	26	0	1	1	0.0385	0	0	0	0
Laura Hind	G	So	4	0	0	0	0.0000	0	0	0	0
Ashley Owens	F	So	25	0	0	0	0.0000	0	0	0	0
Kristin Johnson	G	So	14	0	0	0	0.0000	0	0	0	0
Jessica Bowman	F	Fr	13	0	0	0	0.0000	0	0	0	0
Catherine Seibert	F	So	25	0	0	0	0.0000	0	0	0	0
Katie Fedoryk	G	Jr	13	0	0	0	0.0000	0	0	0	0
