Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kristina Lavoie	F	So	32	9	11	20	0.6250	24	56	3	0	1	0
Arielle O'Neill	F	Fr	31	11	8	19	0.6129	7	14	1	3	1	1
Courtney Birchard	D	Sr	27	8	7	15	0.5556	13	26	2	1	0	0
Kristine Horn	F	So	32	5	10	15	0.4688	5	10	1	0	0	0
Julie Allen	F	Sr	32	4	6	10	0.3125	12	24	1	2	0	0
Courtney Sheary	D	Sr	32	1	8	9	0.2813	16	32	1	1	0	0
Hannah Armstrong	F	Fr	29	3	5	8	0.2759	13	26	1	3	0	0
Nicole Gifford	F	Fr	31	5	2	7	0.2258	9	18	1	0	0	0
Sarah Campbell	F	Fr	32	5	1	6	0.1875	1	2	0	0	0	0
Emma Clark	F	Jr	31	0	6	6	0.1935	0	0	0	0	0	0
Maggie Hunt	D	Fr	30	2	2	4	0.1333	11	22	1	0	0	0
Kailey Chappell	D	So	31	1	3	4	0.1290	10	20	1	0	0	0
Katie Brock	D	So	32	0	4	4	0.1250	7	14	0	0	0	0
Raylen Dziengelewski	D	Sr	32	0	4	4	0.1250	15	30	0	0	0	0
Sarah Cuthbert	F/D	Jr	32	2	1	3	0.0938	2	4	0	0	0	0
Brittany Skudder	F	Jr	29	1	2	3	0.1034	4	8	0	0	0	0
Molly Morrison	F	Sr	27	1	2	3	0.1111	1	2	1	0	0	0
Bryanna Farris	D	So	27	0	2	2	0.0741	8	16	0	0	0	0
Lindsey Minton	G	Jr	18	0	1	1	0.0556	0	0	0	0	0	0
Paige Goloubef	F	So	21	0	1	1	0.0476	2	4	0	0	0	0
Kayley Herman	G	Sr	14	0	0	0	0.0000	0	0	0	0	0	0
