Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Elizabeth Bauer	F	Fr	28	7	13	20	0.7143	4	8	3	6	0	0
Courtney Wittig	F	Fr	26	16	2	18	0.6923	1	2	3	4	0	0
Kelly Knetter	F	So	27	8	10	18	0.6667	11	22	4	4	1	0
Jaedyn Walz	D	Jr	28	6	12	18	0.6429	16	32	0	2	0	1
Holly Turnbull	D	So	26	5	12	17	0.6538	14	28	2	2	0	0
Claudia Gagnon	F	Sr	26	4	8	12	0.4615	8	16	0	2	0	0
Mariah Czech	F	Sr	27	6	5	11	0.4074	7	14	0	3	0	0
Sami Meister	D	Fr	28	4	7	11	0.3929	15	30	1	1	0	0
Lauren Norgren	D	Jr	28	4	7	11	0.3929	5	10	0	1	0	0
Lexi Wilson	F	So	25	5	5	10	0.4000	1	2	2	0	0	0
Emily Bauer	F	Fr	17	5	4	9	0.5294	4	8	1	1	0	0
Erin Goodell	D/F	So	26	3	3	6	0.2308	4	8	0	0	0	0
Courtney Baugher	F/D	So	13	2	2	4	0.3077	0	0	1	0	0	0
Monica Sjodin	D	So	27	2	1	3	0.1111	3	6	0	1	0	1
Sydney Schneider	F	Jr	21	1	2	3	0.1429	5	21	1	0	0	0
Emma Silkey	F	Sr	27	0	3	3	0.1111	1	2	0	0	0	0
Jennifer Thomsen	F	Jr	26	0	3	3	0.1154	7	14	0	0	0	0
Maggie Koethe	D	So	26	0	3	3	0.1154	10	20	0	0	0	0
Abby Roeser	F	Fr	11	2	0	2	0.1818	1	2	0	0	0	0
Chloe Summerfield	F	Fr	2	1	0	1	0.5000	0	0	0	0	0	0
Reilly Albert	D	Fr	27	0	1	1	0.0370	8	16	0	0	0	0
Karin Knapp	D	Fr	2	0	0	0	0.0000	1	2	0	0	0	0
Kelli Pritzlaff	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Molly Scarborough	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Anna Veazey	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Erin Connolly	G	Fr	25	0	0	0	0.0000	0	0	0	0	0	0
Sadie Defatte	D	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
