Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jackie Carroll	F	Sr	26	11	22	33	1.2692	4	8	5	4	0	0
Jamie Tiede	F	Fr	26	12	13	25	0.9615	8	16	2	5	1	0
Taylor Schluter	F	Fr	24	7	10	17	0.7083	8	16	3	1	0	1
Kristine Beese	D	Jr	26	7	10	17	0.6538	14	28	2	3	0	0
Meghan Parker	D	Fr	22	4	8	12	0.5455	7	14	0	3	0	0
Kelley Fallen	F	So	22	6	5	11	0.5000	4	8	1	1	1	0
Rachel Zilles	F	Jr	25	3	6	9	0.3600	5	10	0	0	0	1
Amy Zimniewicz	F	So	26	5	3	8	0.3077	12	24	1	1	0	0
Jenny Schnaible	D	Jr	11	2	6	8	0.7273	4	8	0	1	0	0
Justina DeBruzzi	F/D	Fr	20	3	4	7	0.3500	4	8	0	2	0	0
Jaci Lang	D	Fr	26	3	4	7	0.2692	16	32	0	3	0	0
Marie Omann	F	Jr	16	3	3	6	0.3750	4	8	0	0	0	0
Kara Ledel	F	Jr	21	2	3	5	0.2381	2	4	0	1	0	0
Sarah Armstrong	F	Fr	23	2	3	5	0.2174	7	14	1	0	0	0
Katie Psimos	F	So	17	0	5	5	0.2941	0	0	0	0	0	0
Kelly Reddin	F	Sr	21	2	2	4	0.1905	12	24	1	0	0	0
Kristen Grossman	F	So	20	2	2	4	0.2000	7	14	1	0	0	0
Gretta Omann	F	Fr	12	0	4	4	0.3333	2	4	0	0	0	0
Becca Reardon	F	So	21	2	0	2	0.0952	8	16	0	0	0	0
Jill Kobow	F	Jr	14	1	1	2	0.1429	3	6	0	0	0	0
Alicia Behr	D	Sr	26	1	1	2	0.0769	13	26	1	0	0	0
Jamie Hollway	D	Jr	23	0	1	1	0.0435	7	14	0	0	0	0
Lindsey Wilson	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Lauren Bradel	G	Jr	22	0	0	0	0.0000	1	5	0	0	0	0
