Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Melissa Boal	F	Fr	35	23	25	48	1.3714	4	11	0	0
Sam Poyton	F	Fr	35	29	16	45	1.2857	6	11	0	0
Lindsay DiPietro	F	Fr	35	14	25	39	1.1143	1	5	0	0
Laura Monk	F	Jr	35	4	14	18	0.5143	1	1	0	0
Sarah Campbell	D	Sr	35	3	11	14	0.4000	0	2	0	0
Tina Vanderhoeven	D	Fr	35	3	10	13	0.3714	0	2	0	0
Peyton Patterson	D	Sr	35	1	12	13	0.3714	1	0	0	0
Kristy Leng	F	So	33	4	7	11	0.3333	1	2	0	0
Amanda Hungle	F	Fr	35	2	6	8	0.2286	0	0	0	0
Jessica Snelgrove	F	Sr	35	2	6	8	0.2286	0	2	0	0
Danielle Wilson	D	So	34	0	7	7	0.2059	0	0	0	0
Rachael Benninger	D	Sr	35	1	5	6	0.1714	0	0	0	0
Jessica Haydahl	F	Sr	35	2	1	3	0.0857	0	0	0	0
Ashley King	F	So	35	1	1	2	0.0571	0	0	0	0
Kristi Thome	D	Sr	33	0	2	2	0.0606	0	0	0	0
Nicole Stahl	F	So	22	0	0	0	0.0000	0	0	0	0
Tiffany Thompson	G	So	14	0	0	0	0.0000	0	0	0	0
Tiff Homant	F	Fr	22	0	0	0	0.0000	0	0	0	0
Jenny Cameron	D	So	34	0	0	0	0.0000	0	0	0	0
Becky Sonn	F	So	31	0	0	0	0.0000	0	0	0	0
Valery Turcotte	G	So	23	0	0	0	0.0000	0	0	0	0
