Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jaclyn Hawkins	F	So	33	12	15	27	0.8182	2	4	2	0
Kristen Russell	F	Fr	34	9	14	23	0.6765	3	3	0	0
Leslie Hurlburt	F	Jr	34	6	11	17	0.5000	2	0	0	0
Liz Gallinaro	F/D	So	34	6	7	13	0.3824	1	2	0	0
Katherine Van Deveire	F	Jr	34	7	3	10	0.2941	1	1	1	0
Natalie Vibert	D	Jr	31	4	6	10	0.3226	0	1	0	0
Alicia Ramolla	D	Jr	34	1	9	10	0.2941	0	0	0	0
Nicole Tritter	F	Fr	33	4	5	9	0.2727	1	2	0	0
Janelle Armitage	F	Sr	28	4	4	8	0.2857	0	1	0	1
Bridget King	F/D	So	34	1	7	8	0.2353	0	0	0	0
Brianna Uliasz	D	Fr	34	2	5	7	0.2059	0	1	0	0
Jennifer Houlden	D	Sr	34	1	6	7	0.2059	0	1	0	0
Britney Chandler	F	So	34	4	1	5	0.1471	1	1	0	0
Samantha Reid	D	Fr	13	2	0	2	0.1538	1	1	0	0
Jena Danzig	F	Fr	17	0	1	1	0.0588	0	0	0	0
Kaitlyn Shain	G	Sr	29	0	0	0	0.0000	0	0	0	0
Brittany Wilson	G	Fr	7	0	0	0	0.0000	0	0	0	0
Jodie Charison	F	Fr	1	0	0	0	0.0000	0	0	0	0
Georgia Korovilas	D	Fr	34	0	0	0	0.0000	0	0	0	0
