Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Vicki Bendus	F	Jr	36	28	37	65	1.8056	16	32	5	8	5	2
Jesse Scanzano	F	Jr	33	20	45	65	1.9697	36	72	3	6	4	2
Bailey Bram	F	So	33	29	27	56	1.6970	25	50	9	13	5	1
Jess Jones	F	So	36	20	26	46	1.2778	14	28	2	6	3	0
Ashley Cockell	F	Jr	36	21	22	43	1.1944	36	72	3	5	2	0
Kelley Steadman	F	So	36	15	13	28	0.7778	27	54	5	3	2	1
Melissa Lacroix	D	Jr	36	6	21	27	0.7500	25	50	1	2	0	1
Cassea Schols	D	Jr	36	5	22	27	0.7500	15	30	0	4	0	0
Lauren Jones	F	Fr	35	8	7	15	0.4286	4	8	0	1	0	0
Samantha Watt	D	Fr	34	2	12	14	0.4118	27	54	1	1	0	0
Pamela Zgoda	D	So	36	2	8	10	0.2778	1	2	0	0	0	0
Kylie Rossler	F	Jr	31	5	3	8	0.2581	13	26	0	0	0	0
Meghan Corbett	F	So	34	3	5	8	0.2353	3	6	0	1	0	0
Kyleigh Palmer	F	So	34	1	7	8	0.2353	7	14	0	0	0	0
Jessica Christofferson	F	Fr	33	1	3	4	0.1212	7	14	0	1	0	0
Stephanie DeSutter	D	Fr	33	1	2	3	0.0909	6	12	1	0	0	0
Johanna Malmstrom	D	Sr	35	1	0	1	0.0286	8	16	0	0	0	0
Hillary Pattenden	G	So	35	0	1	1	0.0286	1	2	0	0	0	0
Anna Johnson	D	So	26	0	0	0	0.0000	0	0	0	0	0	0
Julie Hersey	F	So	31	0	0	0	0.0000	3	6	0	0	0	0
Stephanie Ciampa	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
