Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Greer	F	So	26	14	12	26	1.0000	10	20	2	7	0	0
Sara Ugalde	F	Fr	28	13	9	22	0.7857	7	14	3	4	0	0
Julia Ireland	F	Sr	29	12	9	21	0.7241	0	0	3	2	1	0
Grace Waters	F	Jr	29	9	12	21	0.7241	1	2	3	2	0	0
Heather Marrison	D	So	29	5	16	21	0.7241	3	6	3	3	0	0
Madison Styrbicki	D	So	29	4	17	21	0.7241	5	10	0	2	1	0
Anna McNally	F	Sr	27	10	8	18	0.6667	5	10	1	3	0	1
Maggie Melberg	F	Jr	28	7	11	18	0.6429	9	18	1	3	0	0
Heidi Woodworth	F	Sr	29	4	11	15	0.5172	16	32	1	2	0	0
Madeline Joyce	F	Fr	29	5	9	14	0.4828	3	6	1	4	0	0
Maggie Woodward	F	So	27	6	6	12	0.4444	4	8	3	0	0	1
Nora Bergman	F	Sr	29	3	9	12	0.4138	3	6	2	0	0	0
Jamie Harisiades	F	Jr	28	4	4	8	0.2857	10	20	0	0	0	0
Jennifer Krakower	D	Fr	28	3	5	8	0.2857	6	12	0	2	0	0
Molly Downey	F	So	25	1	2	3	0.1200	6	12	0	0	0	0
Maria Bourdeau	D	Jr	29	0	3	3	0.1034	10	20	0	0	0	0
Andrea Buono	D	Sr	21	0	3	3	0.1429	0	0	0	0	0	0
Libby Miner	F	So	26	0	2	2	0.0769	2	4	0	0	0	0
McKenzie Stevens	D	Jr	13	0	2	2	0.1538	0	0	0	0	0	0
Eliza Butler	D	Fr	10	0	1	1	0.1000	4	8	0	0	0	0
Becca Shaw	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Laura Pinsent	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Corey Cooper	F	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Alexi Bloom	G	Sr	26	0	0	0	0.0000	1	2	0	0	0	0
