Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Julie Beattie	D	Sr	26	5	10	15	0.5769	4	8	1	3	0	0
Stephanie Izzi	F	Sr	24	9	4	13	0.5417	7	14	1	4	1	0
Jordan Cross	F	So	24	4	8	12	0.5000	5	10	2	0	0	0
Katlyn Paiva	F	Jr	25	5	6	11	0.4400	7	14	2	1	0	0
Samantha Estes	F	Fr	26	7	3	10	0.3846	4	8	1	3	0	0
Kyla Floresca	F	Fr	26	5	5	10	0.3846	3	6	2	2	1	0
Kate Kohl	F	Jr	26	2	8	10	0.3846	9	18	0	1	0	0
Paige Michel	D	So	26	1	7	8	0.3077	8	16	0	0	0	0
Lauren Helm	F	Fr	25	6	1	7	0.2800	7	14	2	3	0	1
Ashley Anctil	F	Sr	23	4	3	7	0.3043	3	6	2	1	0	0
Cassie Hunter	D	Sr	26	1	6	7	0.2692	21	42	0	0	0	0
Olivia Good	D	So	25	1	6	7	0.2800	0	0	0	0	1	1
Kylie Wilkes	F	Fr	26	2	4	6	0.2308	10	20	0	0	0	0
Elena Gualtieri	F	So	26	3	1	4	0.1538	3	6	0	1	0	0
Lily Connolly	F	Jr	26	2	2	4	0.1538	7	14	0	0	1	0
Erin Healy	D	Fr	26	2	1	3	0.1154	3	6	0	0	0	0
Michaela Igo	F	Sr	16	2	1	3	0.1875	3	6	1	0	0	0
Anna Bleck	F	Jr	9	1	1	2	0.2222	2	4	1	0	0	0
Ashley Carbone	D	Fr	20	0	0	0	0.0000	7	14	0	0	0	0
Dylann Nasr	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Kelley Potter	D	So	3	0	0	0	0.0000	0	0	0	0	0	0
Bailey Mertz	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
Ellie Branka	D	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Katherine Chester	G	Sr	21	0	0	0	0.0000	0	0	0	0	0	0
Lauren Bishop	F	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Elizabeth Cho	F	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Kellie Quinn	F	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
