Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rachel Lindmark	F	Sr	25	6	10	16	0.6400	10	20	0	2	2	0
Kelsey Kirker	F	Jr	24	4	10	14	0.5833	12	24	1	1	2	1
Ariel DiPasquale	F	Fr	25	8	5	13	0.5200	2	4	2	2	0	0
Ashleigh Kowtoniuk	F	So	22	7	6	13	0.5909	10	20	1	4	0	0
Celia Medeiros	F	Jr	25	7	5	12	0.4800	8	16	1	2	1	0
Erin Davey	F	Sr	23	7	1	8	0.3478	15	30	2	1	0	1
Abby Hine	F	Jr	25	6	2	8	0.3200	9	18	0	0	0	0
Sam Schoeneberger	F	Fr	25	3	4	7	0.2800	6	12	1	0	1	0
Brigid O'Gorman	D	Jr	25	1	6	7	0.2800	8	16	0	0	0	0
Samantha Schuffenecker	F	Fr	25	1	5	6	0.2400	3	6	0	1	0	0
Kourtney Martin	F	Jr	20	2	3	5	0.2500	9	18	0	2	0	0
Jillian Dolliff	F	So	23	1	4	5	0.2174	1	2	0	1	0	0
Courtney Smith	D	Sr	21	2	1	3	0.1429	0	0	0	0	0	0
Rachel Nelson	F	Jr	17	1	2	3	0.1765	5	10	0	0	0	0
Sarah Napoli	D	Sr	24	0	3	3	0.1250	18	36	0	0	0	0
Katelyn Driscoll	D	So	25	0	2	2	0.0800	18	36	0	0	0	0
Andrea McRae	D	Fr	21	0	2	2	0.0952	11	22	0	0	0	0
Kirsten Manville	D	Fr	16	1	0	1	0.0625	2	4	0	0	0	0
Molly Murphy	F/D	Fr	23	0	1	1	0.0435	5	10	0	0	0	0
Amy Leichliter	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Sara Christopher	G	Sr	23	0	0	0	0.0000	0	0	0	0	0	0
Lauren Posillico	F	So	7	0	0	0	0.0000	1	2	0	0	0	0
Brittany Fitzgerald	D	Fr	8	0	0	0	0.0000	2	4	0	0	0	0
