Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kristi Kehoe	F	Jr	33	12	14	26	0.7879	11	22	2	5	0	0
Brittany Esposito	F	Fr	33	10	11	21	0.6364	9	18	2	3	1	0
Alyssa Wohlfeiler	F	Jr	32	10	10	20	0.6250	10	20	4	1	0	0
Lindsay Berman	F	Sr	33	8	12	20	0.6061	13	26	3	2	0	1
Annie Hogan	F	Sr	33	7	13	20	0.6061	9	18	1	2	0	0
Casey Pickett	F	Fr	33	10	7	17	0.5152	3	6	1	3	0	1
Rachel Llanes	F	Fr	33	6	7	13	0.3939	9	18	1	1	0	0
Kelly Wallace	F	Fr	25	6	6	12	0.4800	6	12	0	0	0	0
Katy Applin	D	Sr	33	1	8	9	0.2727	8	16	1	1	0	0
Julia Marty	D	Jr	20	1	6	7	0.3500	7	14	0	0	0	0
Stephanie Gavronsky	D	So	33	1	6	7	0.2121	13	26	0	0	0	0
Lori Antflick	F	Jr	32	4	2	6	0.1875	0	0	2	0	0	0
Kasey Cedorchuk	D	Sr	28	0	5	5	0.1786	8	16	0	0	0	0
Siena Falino	F	Fr	30	0	5	5	0.1667	3	6	0	0	0	0
Ginny Berg	D	Sr	32	0	3	3	0.0938	13	26	0	0	0	0
Lindsay Domaas	D	Fr	22	1	0	1	0.0455	8	16	0	0	0	0
Casie Fields	D	Fr	28	1	0	1	0.0357	4	19	0	0	0	0
Cassie Sperry	F	Sr	33	0	1	1	0.0303	0	0	0	0	0	0
Danielle Kerr	F	Fr	24	0	1	1	0.0417	0	0	0	0	0	0
Florence Schelling	G	So	21	0	0	0	0.0000	1	2	0	0	0	0
Leah Sulyma	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
Autumn Prouty	F	Jr	19	0	0	0	0.0000	1	2	0	0	0	0
