Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Dumont	F	Fr	24	18	10	28	1.1667	0	0	3	6	0	0
Olivia Farrell	F	Fr	25	5	16	21	0.8400	10	20	0	2	0	0
Ariel DiPasquale	F	So	25	5	10	15	0.6000	4	8	1	1	0	0
Brigid O'Gorman	D	Sr	25	5	5	10	0.4000	6	12	1	2	0	1
Celia Medeiros	F	Sr	25	6	3	9	0.3600	3	17	1	2	0	0
Caroline Corbett	F	So	24	6	2	8	0.3333	10	20	2	0	0	0
Kelsey Kirker	F	Sr	25	4	4	8	0.3200	15	30	2	1	0	0
Samantha Schuffenecker	F	So	25	4	4	8	0.3200	0	0	0	0	0	0
Ashleigh Kowtoniuk	F	Jr	18	2	5	7	0.3889	5	10	1	0	0	0
Kourtney Martin	D	Sr	18	5	1	6	0.3333	7	14	0	0	0	0
Paige Murray	D	Fr	23	2	4	6	0.2609	6	12	1	1	0	0
Katelyn Driscoll	D	Jr	25	0	4	4	0.1600	15	30	0	0	0	0
Molly Murphy	D/F	So	25	0	4	4	0.1600	7	14	0	0	0	0
Jillian Dolliff	F	Jr	23	0	4	4	0.1739	4	8	0	0	0	0
Abby Hine	F	Sr	25	2	1	3	0.1200	11	22	0	0	1	0
Sam Schoeneberger	F	So	20	2	0	2	0.1000	3	6	0	0	0	0
Louise Bulow Andersson	D	Fr	21	0	2	2	0.0952	6	12	0	0	0	0
Leah Kallen	F	Fr	15	1	0	1	0.0667	0	0	0	0	0	0
Brittany Fitzgerald	D	So	3	0	1	1	0.3333	0	0	0	0	0	0
Lauren Posillico	F	Jr	13	0	1	1	0.0769	0	0	0	0	0	0
Robin Edwards	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Andrea McRae	D	So	19	0	0	0	0.0000	7	14	0	0	0	0
Amy Leichliter	G	So	25	0	0	0	0.0000	0	0	0	0	0	0
Lee Tsairis	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
