Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Madelena Santore	F	Jr	25	18	9	27	1.0800	12	24	3	4	2	0
Kelly McDonald	F	Jr	27	5	14	19	0.7037	3	6	1	3	0	0
Kiera Nelligan	F	Jr	23	5	12	17	0.7391	5	18	1	0	0	0
Allison Graf	D	So	27	6	8	14	0.5185	13	26	0	3	0	0
Emily Paquin	D/F	Sr	27	6	5	11	0.4074	25	50	1	3	0	1
Macey Thomas	F	Fr	25	4	6	10	0.4000	2	4	0	1	0	0
Kelly Rose Losi	F	Sr	26	3	5	8	0.3077	24	48	0	3	0	0
Meghan Colitti	D	Sr	27	2	4	6	0.2222	25	50	0	2	0	0
Chrissy Skrzat	F	So	26	2	3	5	0.1923	9	18	0	1	0	0
Michele Doherty	F	Fr	10	1	4	5	0.5000	1	2	0	0	0	0
Emily Elliott	D	Jr	24	3	1	4	0.1667	13	26	0	1	0	0
Melissa Hallisey	F	So	27	2	2	4	0.1481	14	28	0	0	0	0
Kaleigh Ferrari	F	Sr	20	2	1	3	0.1500	6	12	0	0	0	0
Mary Liz Pinnella	F	Fr	22	1	1	2	0.0909	8	16	0	0	0	0
Melissa Coughlin	F	So	27	0	2	2	0.0741	0	0	0	0	0	0
Meg Guarente	D	Sr	8	1	0	1	0.1250	0	0	0	0	0	0
Casey Yelton	F	Jr	14	1	0	1	0.0714	0	0	0	0	0	0
Tracy Stevenson	F	Fr	12	0	1	1	0.0833	1	2	0	0	0	0
Emily Ham	F	Sr	27	0	0	0	0.0000	6	12	0	0	0	0
Alysia Goldman	G	Sr	15	0	0	0	0.0000	0	0	0	0	0	0
Erin Stevens	G	So	16	0	0	0	0.0000	0	0	0	0	0	0
Sara Denton	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Lisa D'Angelo	D	So	14	0	0	0	0.0000	7	14	0	0	0	0
Olivia Collins	D	Fr	23	0	0	0	0.0000	4	8	0	0	0	0
Laura Levin	F	So	21	0	0	0	0.0000	4	8	0	0	0	0
