Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessica Brennan	F	Jr	22	7	3	10	0.4545	16	32	1	2	0	0
Ellery Sarosi	F	Jr	22	6	3	9	0.4091	3	6	2	2	0	0
Jenny Robinson	F	Sr	23	5	3	8	0.3478	8	16	0	2	0	0
Laura Mead	F	Sr	23	3	4	7	0.3043	4	8	0	1	0	0
Cici Frattasio	F	So	23	3	3	6	0.2609	1	2	0	1	0	0
Madeline Carroll	D	Jr	23	3	3	6	0.2609	4	8	0	0	0	0
Rachel Aronow	F	Jr	23	0	6	6	0.2609	2	4	0	0	0	0
Sarah Goss	D	Fr	23	1	4	5	0.2174	4	8	1	0	0	0
Lottie Barton	D	Sr	23	0	5	5	0.2174	7	14	0	0	0	0
Grace Keogh	F	Fr	23	3	0	3	0.1304	1	2	0	0	0	0
Maddie Nash	F	So	23	2	1	3	0.1304	1	2	0	1	0	0
Alex Horton	F	So	23	2	1	3	0.1304	2	4	0	1	0	0
Gina Mangiafridda	F/D	Fr	14	1	2	3	0.2143	1	2	0	0	0	0
Abigail Rutt	D	Jr	6	1	1	2	0.3333	4	8	0	0	0	0
Jackie Kilar	D	Fr	1	1	1	2	2.0000	0	0	0	0	0	0
Katherine Flaherty	F	Fr	22	0	2	2	0.0909	1	2	0	0	0	0
Bridget Sherman	F	Fr	20	1	0	1	0.0500	0	0	0	0	0	0
Samantha Curran	D	Jr	23	0	1	1	0.0435	9	18	0	0	0	0
Laura Corcoran	G	Sr	13	0	0	0	0.0000	0	0	0	0	0	0
Hailey Sholty	F	Jr	21	0	0	0	0.0000	2	4	0	0	0	0
Corinne Rivard	G	Sr	11	0	0	0	0.0000	0	0	0	0	0	0
Kendall Carr	D	Fr	21	0	0	0	0.0000	5	10	0	0	0	0
