Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Karsyn Baker	F	Sr	26	17	17	34	1.3077	7	14	6	6	0	0
Bryana Harron	F	Sr	26	12	15	27	1.0385	7	14	0	2	1	0
Alex Brolsma	F	So	26	8	18	26	1.0000	7	14	3	1	0	0
Colleen Doucette	F	Sr	26	7	17	24	0.9231	8	16	3	1	1	0
Michelle Holmes	F	Jr	26	15	7	22	0.8462	2	4	2	4	0	0
Hayley Arnold	D	Sr	26	4	18	22	0.8462	8	16	0	3	0	0
Sarah Sheils	D	Sr	26	10	11	21	0.8077	15	30	2	1	1	0
Marisa Ketterman	F	Jr	25	9	11	20	0.8000	1	2	0	3	1	0
Lanie Matsumoto	F	Jr	26	4	5	9	0.3462	13	26	0	0	0	0
Alysha Raimo	F	Jr	23	2	7	9	0.3913	10	36	0	0	0	0
Francesca Paciello	F	Sr	26	6	2	8	0.3077	7	14	1	1	1	0
Haylea Barbieri	F	Sr	25	1	7	8	0.3200	5	10	0	0	0	0
Katie Flynn	D	Jr	26	0	6	6	0.2308	5	10	0	0	0	0
Samantha Bureau	D/F	Sr	26	0	4	4	0.1538	0	0	0	0	0	0
Nina Danforth	F	Jr	26	0	3	3	0.1154	6	12	0	0	0	0
Hailee Craig	F	So	15	1	1	2	0.1333	1	2	0	1	0	0
Sara Diltz	F	So	16	1	1	2	0.1250	0	0	0	0	0	0
Michelle Stock	D	Sr	18	1	1	2	0.1111	2	4	0	0	0	0
Savannah Hainley	D	Fr	10	0	1	1	0.1000	1	2	0	0	0	0
Erin Pengeroth	D	So	11	0	1	1	0.0909	0	0	0	0	0	0
Madison Murray	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Casey Diana	D	Jr	4	0	0	0	0.0000	0	0	0	0	0	0
Noelle White	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
Shannon O'Neil	G	Jr	14	0	0	0	0.0000	0	0	0	0	0	0
Samantha Hulme	F	Sr	9	0	0	0	0.0000	0	0	0	0	0	0
