Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Courtney Hanlon	F	Fr	28	15	20	35	1.2500	12	24	2	3	1	0
Tarasai Karega	F	Jr	28	15	13	28	1.0000	5	10	3	8	1	1
Kate Dennett	F	So	28	11	14	25	0.8929	10	20	1	2	4	0
Michelle McGann	F	So	28	11	13	24	0.8571	11	22	2	4	0	1
Lindsey Harrington	F	Jr	26	8	13	21	0.8077	7	14	2	4	1	0
Molly Malloy	D	So	23	11	5	16	0.6957	0	0	3	2	0	0
Randi Zukas	D	Fr	27	1	14	15	0.5556	10	20	1	1	0	0
Kirsten Dier	D	So	26	3	11	14	0.5385	12	24	2	0	0	0
Megan Quinn	D	Sr	28	5	8	13	0.4643	7	14	0	1	0	0
Julia Koch	D	Fr	28	3	9	12	0.4286	2	4	0	1	0	0
Anna MacLean	F	Jr	27	4	6	10	0.3704	6	12	1	0	0	0
Braidie Campbell	F	Fr	27	3	7	10	0.3704	6	12	0	0	2	0
Julie Radziewicz	D	Jr	28	3	7	10	0.3571	8	16	0	0	0	0
Megan Curry	F	Fr	26	2	8	10	0.3846	7	14	0	0	0	0
Cianna Wyshnytzky	F	Fr	23	5	4	9	0.3913	4	8	2	2	0	0
Elizabeth Ditmore	F	Sr	28	3	4	7	0.2500	0	0	0	0	0	0
Brittney Evans	F	Fr	13	4	1	5	0.3846	4	8	1	0	0	0
Alyssa Chwick	D	So	26	0	5	5	0.1923	7	14	0	0	0	0
Katharine Kelly	D	Sr	28	1	1	2	0.0714	0	0	0	0	0	0
Natanya Khazzam	F	Sr	6	0	2	2	0.3333	0	0	0	0	0	0
Krystyn Elek	G	So	20	0	0	0	0.0000	1	2	0	0	0	0
Caroline Hu	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
