Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Michaela Michaelson	F	So	24	16	13	29	1.2083	14	31	4	0	3	0
Cassie Rooney	LW	Fr	24	10	9	19	0.7917	15	30	0	2	0	0
Jess Kniefel	F	So	24	11	3	14	0.5833	10	20	0	0	0	0
Aryn Ball	F	Jr	24	5	9	14	0.5833	2	4	2	2	0	0
Kelsey Abrahamson	C	Fr	22	7	6	13	0.5909	11	22	2	3	0	0
Kayla Clafton	D	Fr	24	1	5	6	0.2500	6	12	1	1	0	0
Meghan Lange	D	So	23	2	3	5	0.2174	0	0	0	2	0	0
Jessica Feltes	D	So	24	0	5	5	0.2083	5	10	0	0	0	0
Suzie Kuehnast	F	So	11	1	3	4	0.3636	5	10	1	1	0	0
Katie Lawler	D	So	24	0	4	4	0.1667	14	28	0	0	0	0
Bridget Braastad	D	Fr	24	1	2	3	0.1250	13	34	0	0	0	0
Megan Boehmer	F	So	24	1	0	1	0.0417	3	6	0	0	0	0
Katie Hopkins	F	Sr	24	1	0	1	0.0417	2	4	0	0	0	0
Kaytlyn Mount	F	Sr	14	0	1	1	0.0714	4	8	0	0	0	0
Katie Gulsvig	F	Jr	24	0	1	1	0.0417	1	2	0	0	0	0
Sarah Hamlin	D	So	11	0	1	1	0.0909	7	14	0	0	0	0
Erica Pitzen	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Tiffany Wilkerson	F	So	22	0	0	0	0.0000	0	0	0	0	0	0
Kelly Cosgrove	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Mel Gerten	G	So	22	0	0	0	0.0000	0	0	0	0	0	0
Liz Bauer	C	Fr	24	0	0	0	0.0000	2	4	0	0	0	0
