Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Fontaine	F	Jr	26	22	14	36	1.3846	14	28	0	1	2	0
Brittany Hartman	F	Jr	26	14	16	30	1.1538	4	8	1	3	0	0
Kate Dunlop	F	Sr	26	9	17	26	1.0000	6	12	1	3	0	0
Nicole Palazzo	D	So	24	5	17	22	0.9167	12	24	0	3	0	0
Kristina Hankins	F	Jr	25	6	9	15	0.6000	1	2	1	1	1	0
Taryn Lapierre	F	Jr	25	5	10	15	0.6000	7	14	2	1	0	0
Caitlin Gottwald	D	So	26	6	5	11	0.4231	11	22	1	2	1	0
Jamie Mey	D	So	23	3	8	11	0.4783	2	4	0	0	0	0
Tara Kent	F	So	26	5	5	10	0.3846	6	12	1	0	0	0
Jennifer Burroughs	D	So	26	2	8	10	0.3846	13	26	0	0	0	0
Lauren Towers	F	So	26	5	3	8	0.3077	1	2	0	1	0	0
Sarah Delaney	F	Fr	26	1	4	5	0.1923	16	32	0	0	0	0
Megan Murphy	F	Fr	24	1	3	4	0.1667	4	8	0	0	0	0
Jackie Galvin	F	Jr	20	1	2	3	0.1500	4	8	0	0	0	0
Sara Reddington	F	So	11	2	0	2	0.1818	2	4	0	0	0	0
Caroline Herlihy	F	Fr	20	0	2	2	0.1000	0	0	0	0	0	0
Maura Leahy	D	Fr	11	0	1	1	0.0909	9	18	0	0	0	0
Jennifer Abramo	D	Jr	5	0	1	1	0.2000	0	0	0	0	0	0
Emily Siira	G	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Jessica Rice	D	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
Tatiana Klinoff	F	Jr	12	0	0	0	0.0000	1	2	0	0	0	0
Lavinia Kronberg	F	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Erin Burke	F	So	22	0	0	0	0.0000	0	0	0	0	0	0
Raelene Sydor	G	So	15	0	0	0	0.0000	0	0	0	0	0	0
Bailey Millerd	F	Fr	8	0	0	0	0.0000	2	4	0	0	0	0
Jennifer Hasson	F	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
