Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Caley Boyd	F/D	Sr	23	11	15	26	1.1304	1	3	0	0
Kate Reardon	F	Fr	22	7	6	13	0.5909	1	1	0	0
Suzie Connor	D	Fr	23	7	4	11	0.4783	0	1	0	0
Laura Gosnell	D	Fr	23	4	7	11	0.4783	0	0	0	0
Janet Hanson	F	Jr	23	4	6	10	0.4348	0	2	0	0
Mallory Littman	F	Fr	23	2	7	9	0.3913	0	1	0	0
Beth Landes	F	Jr	23	2	4	6	0.2609	0	1	0	0
Erin Wing	D	Fr	23	1	4	5	0.2174	1	0	0	0
Katie Roth	F	Fr	23	1	2	3	0.1304	0	0	0	0
Natalie McEachern	D	Sr	22	0	2	2	0.0909	0	0	0	0
Kyle Ridgway	D	Jr	15	1	0	1	0.0667	0	0	0	0
Sarah Larusso	F	Sr	13	0	1	1	0.0769	0	0	0	0
Katie Dubendorf	F	Sr	22	0	1	1	0.0455	0	0	0	0
Caitlyn Dickinson	G	Fr	13	0	1	1	0.0769	0	0	0	0
Elizabeth Kwok	D	Fr	10	0	1	1	0.1000	0	0	0	0
Caitlin Sommer	F	Fr	22	0	0	0	0.0000	0	0	0	0
Chrissy Nevins-Herbert	G	Jr	2	0	0	0	0.0000	0	0	0	0
Gabby Petrill	G	Fr	23	0	0	0	0.0000	0	0	0	0
Stephanie Morgan	F	Jr	8	0	0	0	0.0000	0	0	0	0
Stacy Sifleet	D	Jr	6	0	0	0	0.0000	0	0	0	0
Elizabeth Colburn	F	Fr	23	0	0	0	0.0000	0	0	0	0
