Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Nina Waidacher	F	So	25	16	24	40	1.6000	14	28	1	5	0	1
Michelle Fischer	F	Jr	28	8	30	38	1.3571	1	2	2	1	0	0
Gina Dodge	F	Sr	28	16	13	29	1.0357	10	20	1	4	1	0
Monika Waidacher	F	Jr	25	13	12	25	1.0000	7	14	2	1	0	0
Alex Blair	D	So	28	7	11	18	0.6429	8	16	0	4	0	0
Jordan Klimek	F	Jr	22	2	13	15	0.6818	12	24	0	0	0	0
Nikki Logergren	F	Fr	28	8	6	14	0.5000	9	18	3	5	0	0
Briana Stephens	F	Jr	28	6	6	12	0.4286	4	8	1	0	0	0
Brenna Flatley	D	Jr	26	3	9	12	0.4615	4	8	0	1	0	0
Alana Levido	D	Jr	26	5	4	9	0.3462	8	24	1	2	0	0
Michelle Rebeck	D	Jr	27	3	6	9	0.3333	6	12	1	0	0	0
Kaitlin Johnston	D	So	26	6	1	7	0.2692	5	10	2	2	0	0
Courtney Esse	D	Jr	24	0	7	7	0.2917	3	6	0	0	0	0
Brittney Berger	F	Fr	19	2	1	3	0.1579	0	0	0	0	0	1
Briget Cojocar	F	Jr	22	0	3	3	0.1364	0	0	0	0	0	0
Cara McMannis	F	Jr	25	1	1	2	0.0800	3	6	0	0	0	0
Itsuki Baba	D	Fr	9	1	0	1	0.1111	3	6	0	1	0	0
Jana Henry	F	Jr	19	0	1	1	0.0526	0	0	0	0	0	0
Angela Schlieske	F	Jr	23	0	1	1	0.0435	11	22	0	0	0	0
Teraysa White	G	Sr	27	0	1	1	0.0370	0	0	0	0	0	0
Kelly Ahlgren	D	Fr	27	0	1	1	0.0370	3	6	0	0	0	0
Sheridan Friesen	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Samantha Moore	F	So	4	0	0	0	0.0000	0	0	0	0	0	0
Ashley Kompelien	D	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
