Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Chelsea Blackburn	F	Fr	25	20	5	25	1.0000	5	10	4	8	1	1
Erin McLoughlin	F	Jr	24	7	12	19	0.7917	8	16	0	1	0	0
Katie Abbott	F	Jr	25	11	7	18	0.7200	5	10	0	1	0	0
McKenzie Taggart	F	Jr	25	4	12	16	0.6400	7	14	2	2	0	0
Megan Alexander	F	Jr	25	6	9	15	0.6000	5	10	1	3	0	0
Madison Lange	F	Jr	23	7	6	13	0.5652	7	14	3	2	0	0
Tori Emoff	D	Jr	25	5	8	13	0.5200	9	18	1	3	0	0
Monica Pozuc	F	Fr	23	4	8	12	0.5217	2	4	1	1	0	0
Brooke Webber	D	Jr	24	5	6	11	0.4583	11	22	2	0	0	0
Rachel Martell	D	Jr	24	4	6	10	0.4167	3	6	1	1	0	0
Jessie Capanelli	F	Jr	23	3	7	10	0.4348	10	20	0	0	1	0
Kellen Wittman	F	Fr	16	3	3	6	0.3750	1	2	0	0	0	0
Natalie Rosendahl	D	Fr	23	0	5	5	0.2174	5	10	0	0	0	0
Chelsea Ellis	F	Fr	24	2	2	4	0.1667	0	0	1	0	0	0
Sarah Antonelli	D	Fr	24	1	3	4	0.1667	8	16	0	1	0	0
Savannah Sommers	F	Fr	20	0	4	4	0.2000	3	6	0	0	0	0
Allie Bruns	D	Fr	20	0	2	2	0.1000	2	4	0	0	0	0
Samantha Madej	D	Fr	18	0	2	2	0.1111	4	8	0	0	0	0
Emma Sunness	D	Jr	16	1	0	1	0.0625	8	16	0	0	0	0
Sydney Hughes	D	Jr	23	1	0	1	0.0435	7	14	0	0	0	0
Anastassia Nelson	G	Jr	11	0	0	0	0.0000	0	0	0	0	0	0
Sarah Modzelewski	G	Jr	16	0	0	0	0.0000	0	0	0	0	0	0
