Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ashley Reinhardt	F	Sr	27	11	28	39	1.4444	7	14	3	0	0	0
Jackie Carroll	F	Jr	27	13	24	37	1.3704	6	12	4	1	0	0
Kara Ledel	F	So	27	12	11	23	0.8519	6	12	2	1	0	0
Kelley Fallen	F	Fr	27	12	10	22	0.8148	3	6	2	1	0	1
Jill Kobow	F	So	25	7	12	19	0.7600	8	16	1	1	0	1
Kristine Beese	D	So	27	8	10	18	0.6667	22	44	0	2	0	1
Marie Omann	F	So	27	11	2	13	0.4815	10	20	1	2	2	0
Rachel Zilles	F	So	27	5	8	13	0.4815	5	10	1	1	1	0
Kristen Grossman	F	Fr	22	6	4	10	0.4545	7	14	2	1	0	0
Jamie Hollway	D	So	27	2	7	9	0.3333	6	15	0	0	0	0
Jenny Schnaible	D	So	27	2	6	8	0.2963	13	26	1	2	0	0
Alicia Behr	D	Jr	27	4	3	7	0.2593	16	35	1	2	0	0
Natalie Casas	D	Sr	26	0	7	7	0.2692	9	18	0	0	0	0
Katie Carrico	F	So	5	2	3	5	1.0000	3	6	2	1	0	0
Courtney Sekevitch	F	Sr	21	1	3	4	0.1905	2	4	0	0	0	0
Becca Reardon	F	Fr	24	3	0	3	0.1250	9	18	0	0	1	0
Katie Psimos	F	Fr	26	1	2	3	0.1154	0	0	1	0	1	0
Kelly Reddin	F	Jr	23	0	3	3	0.1304	17	34	0	0	0	0
Morgan Betker	F	Jr	21	1	0	1	0.0476	2	4	0	0	0	0
Stephanie Tack	F	So	18	1	0	1	0.0556	2	4	0	0	0	0
Lauren Bradel	G	So	22	0	0	0	0.0000	1	2	0	0	0	0
Shealan Eldredge	D	So	5	0	0	0	0.0000	0	0	0	0	0	0
Kristen Elliott	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
