Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Denisa Křížová	F	Jr	34	18	27	45	1.3235	5	10	2	5	2	1
McKenna Brand	F	Jr	37	23	15	38	1.0270	3	6	5	3	3	1
Hayley Scamurra	F	Sr	37	8	23	31	0.8378	20	40	3	2	1	2
Paige Savage	F	Sr	37	9	14	23	0.6216	6	12	2	3	0	1
Kasidy Anderson	F	So	36	14	8	22	0.6111	16	32	1	3	0	1
Matti Hartman	F	Fr	37	8	10	18	0.4865	6	12	1	1	0	0
Heather Mottau	D	Sr	37	9	8	17	0.4595	16	32	2	2	0	0
Shelby Herrington	F	Jr	36	5	12	17	0.4722	15	30	0	1	1	0
Maddie Hartman	D	So	34	1	16	17	0.5000	10	20	0	0	1	0
Codie Cross	D	Fr	37	4	12	16	0.4324	5	10	2	2	0	0
Halle Silva	F	Jr	37	5	9	14	0.3784	6	12	1	0	0	0
Ainsley MacMillan	D	Jr	35	2	10	12	0.3429	6	12	1	1	0	0
Lauren Kelly	D	Jr	37	2	8	10	0.2703	14	28	1	1	0	0
Paige Capistran	D	Fr	36	1	5	6	0.1667	12	24	0	0	0	0
Andrea Renner	F	Fr	30	3	2	5	0.1667	4	8	1	0	0	0
Bailey Coyne	F	Fr	23	0	3	3	0.1304	3	6	0	0	0	0
Hayley Masters	F	Sr	31	0	1	1	0.0323	10	20	0	0	0	0
Melissa Haganey	F	Sr	33	0	1	1	0.0303	0	0	0	0	0	0
Christina Zalewski	F	Jr	31	0	1	1	0.0323	7	14	0	0	0	0
Morgan Crane	F	So	11	0	0	0	0.0000	1	2	0	0	0	0
Sarah Foss	G	Sr	4	0	0	0	0.0000	0	0	0	0	0	0
Brittany Bugalski	G	So	34	0	0	0	0.0000	0	0	0	0	0	0
