Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lindsay Mitchell	F	Sr	26	11	21	32	1.2308	5	10	0	1	0	1
Tori Charron	F	So	25	18	12	30	1.2000	14	28	4	4	0	0
Ashley Ryan	F	Fr	25	10	13	23	0.9200	5	10	3	2	0	1
Alex Bresler	F	Sr	26	11	10	21	0.8077	9	18	2	3	0	2
Tanis Lamoureux	F	So	25	9	10	19	0.7600	3	6	3	1	1	1
Lauren Campbell	F	Sr	25	7	9	16	0.6400	2	4	2	2	0	0
Kathryn Walker	D	Sr	26	5	11	16	0.6154	4	8	2	1	0	0
Ella Stewart	D	So	22	4	11	15	0.6818	9	18	0	1	0	0
Caitlin Metcalf	F	Jr	23	5	8	13	0.5652	2	4	1	0	0	0
Brooke Wilgosh	D	Fr	20	3	10	13	0.6500	3	6	0	1	0	0
Maddy Charbonneau	D	So	19	4	7	11	0.5789	1	2	0	1	0	0
Madison Johnston	D	Jr	22	3	8	11	0.5000	8	16	0	2	0	0
Cassidy Delainey	F	Fr	23	3	8	11	0.4783	1	2	1	0	0	0
Erin Weston	F	Fr	24	6	3	9	0.3750	4	8	2	1	0	0
Amber Tirri	F	Jr	23	4	5	9	0.3913	6	12	0	1	0	0
Haley Welch	D	Fr	24	2	5	7	0.2917	8	16	0	0	0	0
Katie Gaskin	D	So	23	2	3	5	0.2174	9	18	0	2	0	0
Alex McPhail	F	Sr	14	2	3	5	0.3571	2	4	0	0	0	0
Jocelynne Hudgins	F/D	So	6	1	4	5	0.8333	1	2	0	0	0	0
Arden Cowley	F	Fr	23	1	3	4	0.1739	3	6	0	0	0	0
Lindsay Burrows	D	Fr	11	1	3	4	0.3636	2	4	0	0	0	0
Briana Saltstone	F	So	5	2	1	3	0.6000	4	8	0	0	0	0
Mary-Kate Gellerman	D	Jr	8	1	1	2	0.2500	3	6	0	0	0	0
Lisa Marshall	G	So	11	0	2	2	0.1818	0	0	0	0	0	0
Lauren Sullivan	G	Jr	13	0	1	1	0.0769	0	0	0	0	0	0
Samantha Maguire	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
