Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Zoe Baldwin	F	Fr	23	30	12	42	1.8261	6	2	1	0
Paula Dady	LW	Sr	23	17	15	32	1.3913	1	1	0	1
Eden Self	F	Jr	23	11	20	31	1.3478	1	2	0	1
Marissa Halligan	F	So	23	10	14	24	1.0435	0	1	1	0
Jane Bradley	F	Fr	23	9	11	20	0.8696	3	0	0	0
Jessica Morin	F	So	23	6	7	13	0.5652	0	3	0	0
Nathanna Allen	RW	Sr	23	2	6	8	0.3478	0	0	0	0
Sarah Baldwin	D	Jr	23	4	3	7	0.3043	0	4	0	0
Heather Hoffay	F	Sr	23	4	2	6	0.2609	2	1	0	0
Coleen MacNally	D	So	23	0	4	4	0.1739	0	0	0	0
Alex Koerte	F/D	Jr	23	0	4	4	0.1739	0	0	0	0
Jessica Wagoner	F	Fr	23	1	1	2	0.0870	0	0	0	0
Amy Becker	D	Jr	23	1	1	2	0.0870	0	0	0	0
Sarah Cunningham	F	Fr	23	0	2	2	0.0870	0	0	0	0
Erica Colligan	D	Fr	20	0	2	2	0.1000	0	0	0	0
Stefanie Whalen	G	Fr	7	0	0	0	0.0000	0	0	0	0
Jen Kroleski	G	Sr	18	0	0	0	0.0000	0	0	0	0
