Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erin Davey	F	Jr	26	14	3	17	0.6538	11	22	5	5	0	1
Ashleigh Kowtoniuk	F	Fr	25	5	9	14	0.5600	16	32	0	0	0	0
Rachel Lindmark	F	Jr	25	7	6	13	0.5200	13	26	0	1	0	0
Celia Medeiros	F	So	26	5	6	11	0.4231	15	41	1	2	0	0
Caroline Jeffery	D	Sr	26	5	4	9	0.3462	6	12	1	0	0	0
Katelyn Driscoll	D	Fr	26	2	7	9	0.3462	18	36	0	1	0	0
Brigid O'Gorman	D	So	25	4	4	8	0.3200	9	18	0	1	0	0
Abby Hine	F	So	26	4	3	7	0.2692	12	24	1	0	1	1
Emily Mason	F/D	Sr	25	2	5	7	0.2800	14	28	0	2	0	0
Courtney Smith	D	Jr	26	2	5	7	0.2692	0	0	0	2	0	0
Kelsey Kirker	F	So	18	2	5	7	0.3889	4	8	1	0	0	0
Kourtney Martin	F	So	26	1	5	6	0.2308	15	30	0	1	0	0
Rachel Nelson	F	So	23	3	2	5	0.2174	4	8	0	1	0	0
Jillian Dolliff	F	Fr	23	2	3	5	0.2174	0	0	0	0	0	0
Farrell Thayer	D	Sr	26	2	3	5	0.1923	21	42	0	1	0	0
Lauren Posillico	F	Fr	25	1	3	4	0.1600	0	0	0	0	0	0
Holly Atkins	F	So	26	2	1	3	0.1154	0	0	0	0	0	0
Brooke Davis	F	So	1	1	1	2	2.0000	0	0	0	1	0	0
Stephanie Quinn	F	Jr	10	0	2	2	0.2000	2	4	0	0	0	0
Sarah Napoli	D	Jr	21	0	2	2	0.0952	9	18	0	0	0	0
Kristen Dirmaier	D	Jr	7	0	1	1	0.1429	1	2	0	0	0	0
Lauren Mellen	G	Sr	18	0	0	0	0.0000	0	0	0	0	0	0
Sara Christopher	G	Jr	10	0	0	0	0.0000	0	0	0	0	0	0
Robin Edwards	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Sara Paulshock	F	So	3	0	0	0	0.0000	0	0	0	0	0	0
