Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Marissa Maugeri	F	Jr	37	9	19	28	0.7568	23	46	1	1	0	0
Erin Zach	F	Sr	36	8	17	25	0.6944	4	8	3	6	0	0
Kolbee McCrea	F	Sr	32	16	8	24	0.7500	26	52	1	4	0	0
Kourtney Kunichika	F	Sr	37	10	14	24	0.6486	10	20	0	4	1	0
Lindsay Grigg	F/D	Jr	38	3	18	21	0.5526	6	12	1	2	0	0
Celeste Brown	F	Jr	38	11	7	18	0.4737	12	24	4	6	0	0
Morgan Scoyne	D	Jr	38	2	12	14	0.3684	15	30	0	1	0	0
Jess Paton	F	So	37	5	6	11	0.2973	6	12	1	2	0	0
Mackenzie Stone	F	Fr	38	5	5	10	0.2632	15	30	5	2	0	0
Dakota Waites	F	Fr	29	1	8	9	0.3103	2	4	0	0	0	0
Emilee Bulleid	D	Jr	36	1	8	9	0.2500	10	20	0	0	0	0
Melissa Bromley	F	Sr	34	5	2	7	0.2059	7	14	2	0	0	0
Cassie Clayton	F	Fr	36	4	3	7	0.1944	24	48	1	2	1	0
Taylor Thurston	D	Fr	38	0	7	7	0.1842	2	4	0	0	0	0
Lauren Klein	D	Fr	38	1	4	5	0.1316	8	16	0	0	0	0
Carly Payerl	F	So	35	2	2	4	0.1143	4	8	1	0	0	0
Katie Hubert	F	So	34	1	3	4	0.1176	6	12	0	0	0	0
Lindsay Stenason	F	Fr	32	1	2	3	0.0938	0	0	0	0	0	0
Brittany St. James	F	Fr	17	1	2	3	0.1765	2	4	0	0	0	0
Caitlin Wallace	F/D	Fr	20	1	0	1	0.0500	2	4	0	0	0	0
Brooke Stoddart	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Jetta Rackleff	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
Ali Binnington	G	Jr	28	0	0	0	0.0000	0	0	0	0	0	0
