Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Corinne Henning	F	Fr	23	7	8	15	0.6522	5	10	3	0	2	0
Jordan Verleye	F	Fr	25	8	6	14	0.5600	6	12	2	2	1	0
Haley Johnson	F	Jr	25	7	6	13	0.5200	9	18	0	2	0	0
Erin Kastner	F	Sr	25	3	5	8	0.3200	11	22	1	2	0	0
Jessica Kraus	F	Sr	25	4	2	6	0.2400	8	16	0	0	0	0
Ashley Maskel	D	Jr	25	3	3	6	0.2400	13	26	0	2	0	0
Laura Randall	F	Jr	25	1	2	3	0.1200	0	0	1	0	0	0
Billye Nelson	D	Sr	24	0	3	3	0.1250	15	30	0	0	0	0
Seanna Robinson	F	Sr	20	1	1	2	0.1000	1	2	0	0	0	0
Colleen Brigl	F	Jr	25	1	1	2	0.0800	11	22	0	1	0	0
Shelby Stark	D	Fr	25	0	2	2	0.0800	2	4	0	0	0	0
Sam Berger	F	Fr	7	1	0	1	0.1429	2	4	1	0	0	0
Brittany Dwire	F	Jr	17	1	0	1	0.0588	0	0	0	0	0	0
Sam Weesner	F	Fr	9	0	1	1	0.1111	2	4	0	0	0	0
Megan Campbell	D	So	25	0	1	1	0.0400	4	8	0	0	0	0
Jestina Koenigsmark	D	Sr	24	0	1	1	0.0417	6	12	0	0	0	0
Catherine Valimont	D	So	22	0	1	1	0.0455	1	2	0	0	0	0
Sarah Schneekloth	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Sam Berger	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Jessica Hunt	D	So	20	0	0	0	0.0000	7	14	0	0	0	0
Kaitlin Denton	D	Sr	23	0	0	0	0.0000	0	0	0	0	0	0
Nicole Jones	G	Sr	13	0	0	0	0.0000	0	0	0	0	0	0
Sig Dangeur	F	Fr	18	0	0	0	0.0000	1	2	0	0	0	0
Caitlin Nosanov	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
