Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sierra Hanowski	F	Sr	27	10	24	34	1.2593	2	4	2	5	0	0
Emily Stegora	F	Jr	26	14	12	26	1.0000	10	23	2	1	1	2
Alexia Klaas	F	So	21	15	7	22	1.0476	3	6	3	5	0	0
Abby Sawyer	F	Jr	27	10	7	17	0.6296	4	8	2	2	0	0
Mac Johnson	F	Jr	27	9	7	16	0.5926	8	27	2	4	0	0
Greta Nundahl	D	Fr	27	1	13	14	0.5185	10	20	0	1	0	0
Denisa Lalíková	D	So	26	5	7	12	0.4615	7	14	0	4	0	1
Kennedy Houge	D	So	27	2	9	11	0.4074	2	4	0	1	0	0
Amanda Broman	F	Jr	26	4	4	8	0.3077	11	22	1	3	0	0
Giorgia Battisti	F	Fr	25	3	3	6	0.2400	4	8	2	1	0	0
Kaleigh Hamann	F	Jr	27	1	5	6	0.2222	6	12	0	0	0	0
Tessa Lowry	D	Fr	25	1	4	5	0.2000	14	28	0	0	0	0
Anja Kadijević	F	Sr	22	2	2	4	0.1818	2	4	0	1	0	0
Paige Forsman	F	Fr	27	0	4	4	0.1481	5	10	0	0	0	0
Brenna Smith	D	Sr	7	0	3	3	0.4286	1	2	0	0	0	0
Sami Anderson	D	Jr	24	0	2	2	0.0833	0	0	0	0	0	0
Sam Gorecki	D	Fr	24	0	0	0	0.0000	4	8	0	0	0	0
Hailee Johnson	D	Jr	10	0	0	0	0.0000	2	4	0	0	0	0
Lexi Thomeczek	G	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
Brandi Malwitz	F	Jr	17	0	0	0	0.0000	12	24	0	0	0	0
Lindsey Hartfiel	G	Sr	15	0	0	0	0.0000	2	4	0	0	0	0
Kassidy Westrom	F	Fr	22	0	0	0	0.0000	4	11	0	0	0	0
Lindsey Wright	F	Jr	16	0	0	0	0.0000	2	4	0	0	0	0
