Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jocelyne Lamoureux	F	Jr	37	34	48	82	2.2162	29	69	1	11	2	2
Monique Lamoureux	F/D	Jr	37	26	45	71	1.9189	32	72	7	10	3	1
Michelle Karvinen	F	So	36	24	37	61	1.6944	0	0	3	7	1	1
Josefine Jakobsen	F	Fr	37	13	22	35	0.9459	8	16	2	3	0	0
Alyssa Wiebe	F	Sr	35	12	11	23	0.6571	17	45	3	2	1	0
Monique Weber	F	Sr	35	5	13	18	0.5143	14	39	1	0	0	0
Mary Loken	F	Jr	37	6	8	14	0.3784	11	22	0	1	0	0
Candace Molle	D	Jr	30	5	9	14	0.4667	19	49	1	2	0	0
Andrea Dalen	F	Fr	37	9	4	13	0.3514	0	0	1	4	0	0
Allison Parizek	F	Jr	37	4	8	12	0.3243	17	34	0	0	2	0
Margot Miller	F	Sr	31	2	8	10	0.3226	7	14	0	0	0	0
Kelsey Ketcher	F	Sr	31	6	3	9	0.2903	3	6	1	2	0	1
Kayla Berg	D	Jr	37	2	5	7	0.1892	8	16	0	0	0	0
Ashley Holmes	D	Sr	36	0	7	7	0.1944	3	6	0	0	0	0
Tori Williams	D	Fr	34	1	4	5	0.1471	14	28	1	0	0	0
Jordan Slavin	D	Jr	14	0	5	5	0.3571	9	18	0	0	0	0
Sara Dagenais	F	Sr	29	3	1	4	0.1379	8	16	1	1	0	0
Megan Gilbert	F	Jr	33	1	3	4	0.1212	6	12	0	0	0	0
Ashley Furia	D/F	Jr	37	2	1	3	0.0811	2	4	0	0	0	0
Madison Kolls	D	So	11	0	1	1	0.0909	0	0	0	0	0	0
Stephanie Ney	G	Sr	29	0	0	0	0.0000	0	0	0	0	0	0
Michelle Bonapace-Potvin	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Jorid Dagfinrud	G	Sr	13	0	0	0	0.0000	0	0	0	0	0	0
Holly Perkins	F	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
