Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rebecca Leslie	F	So	39	15	34	49	1.2564	7	14	3	1	5	1
Victoria Bach	F	So	39	22	26	48	1.2308	3	6	4	4	1	0
Rebecca Russo	F	Sr	39	15	23	38	0.9744	5	10	3	2	2	0
Sarah Lefort	F	Sr	34	13	22	35	1.0294	24	56	2	5	1	0
Kayla Tutino	F	Sr	39	11	19	30	0.7692	11	22	0	4	0	0
Maddie Elia	F	Jr	39	15	14	29	0.7436	29	61	3	0	0	2
Sammy Davis	F	Fr	39	17	9	26	0.6667	9	18	1	4	0	1
Alexis Crossley	D	Sr	39	8	12	20	0.5128	6	12	3	2	1	1
Samantha Sutherland	F	Jr	31	6	11	17	0.5484	5	10	1	0	0	0
Lillian Ribeirinha-Braga	D	Sr	39	2	14	16	0.4103	8	16	1	0	0	0
Jordan Juron	F	Sr	39	5	9	14	0.3590	3	6	1	1	0	0
Dakota Woodworth	F	Sr	39	6	7	13	0.3333	8	16	0	0	1	0
Alexis Woloschuk	D	Sr	38	0	13	13	0.3421	7	14	0	0	0	0
Sarah Steele	D	Jr	39	3	8	11	0.2821	11	22	0	1	0	0
Savannah Newton	D	So	38	0	6	6	0.1579	10	20	0	0	0	0
Mary Grace Kelley	F	Fr	38	2	2	4	0.1053	2	4	1	0	0	0
Connor Galway	D	Fr	36	0	2	2	0.0556	11	22	0	0	0	0
Erin O'Neil	G	So	30	0	2	2	0.0667	0	0	0	0	0	0
Victoria Hanson	G	Jr	12	0	1	1	0.0833	1	2	0	0	0	0
Ashlyn Aiello	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Diana Bennett	D	Sr	6	0	0	0	0.0000	1	2	0	0	0	0
Natalie Flynn	F	Jr	38	0	0	0	0.0000	0	0	0	0	0	0
Anna Streifel	F	So	11	0	0	0	0.0000	0	0	0	0	0	0
