Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Melissa Anderson	F	Sr	37	21	18	39	1.0541	37	82	4	6	2	2
Lauren Cherewyk	F	Jr	38	12	17	29	0.7632	5	10	5	2	0	0
Jill Cardella	F	Fr	38	12	15	27	0.7105	11	22	1	1	0	0
Jillian Kirchner	F	Jr	38	9	17	26	0.6842	12	35	1	5	1	0
Jenelle Kohanchuk	F	So	27	12	9	21	0.7778	8	16	2	5	0	1
Tara Watchorn	D	So	31	3	14	17	0.5484	20	43	1	1	0	0
Holly Lorms	F	Jr	33	7	7	14	0.4242	7	14	0	0	1	1
Carly Warren	D	So	38	3	11	14	0.3684	14	28	0	2	0	0
Laurel Koller	F	Sr	38	6	7	13	0.3421	7	14	3	1	1	0
Kasey Boucher	D	So	38	5	7	12	0.3158	4	8	0	2	0	0
Jonnie Bloemers	F	Sr	38	4	8	12	0.3158	15	30	0	2	0	0
Sarah Appleton	D	Sr	38	3	7	10	0.2632	18	36	0	0	0	0
Kathryn Miller	D	Fr	38	2	3	5	0.1316	9	18	0	1	0	0
Cristina Wiley	F	Fr	38	1	3	4	0.1053	4	8	0	0	0	0
Shannon Mahoney	F	Fr	37	1	1	2	0.0541	7	14	0	0	0	0
Melissa Tetreau	F/D	Sr	34	1	1	2	0.0588	4	8	0	0	0	0
Britt Hergesheimer	D	Fr	38	1	0	1	0.0263	8	16	0	0	0	0
Alissa Fromkin	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Jenn Arms	D	Sr	38	0	0	0	0.0000	2	4	0	0	0	0
Melissa Haber	G	Sr	32	0	0	0	0.0000	1	2	0	0	0	0
Samantha Pulley	F	Fr	23	0	0	0	0.0000	0	0	0	0	0	0
