Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Dominique Thibault	F	So	33	24	25	49	1.4848	0	0	5	6	3	1
Jaclyn Hawkins	F	Sr	35	14	27	41	1.1714	4	8	4	3	0	0
Amy Hollstein	F	So	35	10	12	22	0.6286	17	34	4	1	0	0
Nicole Tritter	F	Jr	35	11	10	21	0.6000	10	20	3	3	0	0
Jennifer Chaisson	F	Fr	35	7	14	21	0.6000	4	8	1	2	0	0
Samantha Reid	D	Jr	34	6	9	15	0.4412	15	30	1	4	0	0
Brittany Murphy	F	Fr	35	4	7	11	0.3143	4	8	0	1	0	0
Cristin Allen	D	So	32	4	6	10	0.3125	19	38	1	1	0	0
Jody Sydor	D	Fr	35	3	7	10	0.2857	12	35	2	2	0	0
Michelle Binning	F	So	35	5	4	9	0.2571	16	32	0	2	0	0
Bridget King	F/D	Sr	32	2	7	9	0.2813	18	36	0	1	0	0
Liz Gallinaro	F/D	Sr	35	2	6	8	0.2286	8	16	0	0	0	0
Brianna Uliasz	D	Jr	35	3	2	5	0.1429	18	36	0	0	0	0
Britney Chandler	F	Sr	35	2	2	4	0.1143	13	26	1	0	0	0
Justine Cigna	F	So	33	1	1	2	0.0606	0	0	0	0	0	0
Kristen Russell	F	Jr	34	1	0	1	0.0294	2	4	0	0	0	0
Lauren Brozowski	F/D	Fr	23	0	1	1	0.0435	4	8	0	0	0	0
Jennie Bellonio	G	So	11	0	0	0	0.0000	1	2	0	0	0	0
Tiffany Good	F	So	33	0	0	0	0.0000	0	0	0	0	0	0
Jessica Lutz	F	Fr	24	0	0	0	0.0000	0	0	0	0	0	0
Brittany Wilson	G	Jr	28	0	0	0	0.0000	1	2	0	0	0	0
