Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cristina Masten	F	Jr	26	22	13	35	1.3462	5	10	7	3	2	0
Lindsay Burman	F	Jr	26	11	13	24	0.9231	9	18	2	3	0	0
Biz Huss	F	Sr	26	10	13	23	0.8846	7	14	3	2	0	2
Caroline Kivisto	F	Fr	26	8	12	20	0.7692	6	12	2	0	0	0
Kalie Johnson	F	So	26	6	14	20	0.7692	3	6	0	0	0	3
Molly Eagles	D	Sr	26	1	10	11	0.4231	8	16	0	0	0	0
Melanie Robertson	D	Jr	26	3	3	6	0.2308	6	12	0	0	0	0
Kate Wahlin	D	Sr	26	0	6	6	0.2308	3	6	0	0	0	0
Erin Harper	D	Fr	26	0	6	6	0.2308	5	10	0	0	0	0
Jessica Gapinski	F	Fr	24	3	2	5	0.2083	8	27	0	0	0	0
Charise Kendrick	F	Jr	15	1	4	5	0.3333	5	10	0	0	0	0
Sarah Kartak	F	Sr	26	1	3	4	0.1538	1	2	0	1	0	0
Kelsey Johnston	D	Fr	19	2	1	3	0.1579	6	12	0	1	0	0
Casie Ecklund	D	Jr	20	0	3	3	0.1500	1	2	0	0	0	0
Jill Larson	F	Fr	25	2	0	2	0.0800	2	4	0	0	0	0
Alyssa Franz	D	Fr	13	1	1	2	0.1538	0	0	0	0	0	0
Karissa Thomson	F	Fr	17	0	2	2	0.1176	2	4	0	0	0	0
Renee Johnson	F	Fr	12	1	0	1	0.0833	0	0	0	0	0	0
Mara Raymond	D	Fr	16	1	0	1	0.0625	1	2	0	0	0	0
Abbie Bircher	F	Fr	16	0	1	1	0.0625	0	0	0	0	0	0
Katy Polakoski	D	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
Jess Newstrom	G	Sr	14	0	0	0	0.0000	0	0	0	0	0	0
Erika Allen	G	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
Allison Linde	F	Jr	15	0	0	0	0.0000	0	0	0	0	0	0
