Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Becca Kent	F	Fr	22	12	7	19	0.8636	23	46	0	4	0	0
Kayla Thorson	C	Jr	24	5	12	17	0.7083	9	18	1	3	0	0
Bre Bian	F	Sr	26	8	8	16	0.6154	16	32	1	4	0	0
Kaylee Black	F	Sr	26	6	10	16	0.6154	20	40	0	1	0	0
Katelyn Dold	F	Fr	26	8	6	14	0.5385	8	16	1	3	1	0
Mandi Samuelson	F	Sr	26	8	6	14	0.5385	11	22	1	3	0	0
Emily Sell	F	So	26	7	4	11	0.4231	1	2	2	1	0	0
Brit Vander Kooy	D	Sr	26	3	7	10	0.3846	9	18	0	3	0	0
Alyssa Dahl	F	Sr	26	3	6	9	0.3462	5	10	0	1	0	0
Kayla Hendrickson	F	Fr	26	3	4	7	0.2692	3	6	1	0	0	0
Kristyn Voegele	F	So	26	2	3	5	0.1923	0	0	0	0	0	0
Jen Bextermueller	F	So	19	1	3	4	0.2105	2	4	0	0	0	0
Kit Hollway	F	Fr	26	1	3	4	0.1538	14	28	1	1	0	0
Sara Sonnenberg	D	So	26	0	4	4	0.1538	16	32	0	0	0	0
Rachel Stevenson	F	Fr	26	2	1	3	0.1154	7	14	2	0	0	0
Jill Jacobs	D	Fr	26	0	3	3	0.1154	4	8	0	0	0	0
Allie Bondy	D	Fr	24	0	1	1	0.0417	23	46	0	0	0	0
Amber Malcolm	G	Sr	6	0	0	0	0.0000	0	0	0	0	0	0
Maddie Haroldson	G	Jr	11	0	0	0	0.0000	0	0	0	0	0	0
Julie York	G	So	13	0	0	0	0.0000	2	4	0	0	0	0
