Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sam Knutson	F	So	26	10	5	15	0.5769	14	39	1	4	0	0
Nikki Kothenbeutel	F	Jr	27	6	7	13	0.4815	3	6	1	1	0	0
Emily Larson	D	Jr	27	7	4	11	0.4074	15	30	1	4	0	1
Dani Kerr	F	Sr	27	7	4	11	0.4074	11	22	1	1	0	0
Hadley Cookson	F	Fr	26	5	6	11	0.4231	4	8	2	0	0	0
Tory Heller	F	Fr	27	4	7	11	0.4074	6	12	0	0	0	0
Julia Osowski	F	Fr	26	1	6	7	0.2692	5	10	0	0	0	0
Casey McMullen	F	Sr	25	2	4	6	0.2400	2	4	0	0	0	0
Emily Haluska	F	Sr	27	2	3	5	0.1852	6	12	0	0	0	0
Alyssa Ahlgren	F	So	27	1	4	5	0.1852	9	18	0	0	0	0
Amanda Kane	D	So	27	3	1	4	0.1481	10	20	1	0	0	0
Taylor Bowker	F	Fr	27	2	2	4	0.1481	1	2	1	0	0	0
Katie Ward	F/D	Sr	27	0	4	4	0.1481	7	25	0	0	0	0
Stephanie Hatcher	D	Jr	20	3	0	3	0.1500	4	8	1	0	0	0
Ashley Baugher	F	Fr	23	2	1	3	0.1304	2	4	0	0	0	0
Andi Husted	D	So	24	1	2	3	0.1250	4	8	0	0	0	0
Allison Malecek	F	Sr	21	0	2	2	0.0952	3	6	0	0	0	0
Abbie Hawthorne	F	Sr	21	1	0	1	0.0476	2	4	0	0	0	0
Paige Turner	G	Fr	19	0	0	0	0.0000	0	0	0	0	0	0
Kim Van Brunt	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Mackenzie Miller	D	So	27	0	0	0	0.0000	11	22	0	0	0	0
Mara Stormer	G	Sr	8	0	0	0	0.0000	0	0	0	0	0	0
