Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Britney Selina	C	So	36	17	26	43	1.1944	9	29	2	5	1	0
Genevieve Lavoie	RW	So	37	12	26	38	1.0270	0	0	3	6	0	0
Melissa Waldie	LW	Fr	37	19	17	36	0.9730	4	8	6	9	0	0
Marie-Jo Gaudet	C	Jr	37	24	10	34	0.9189	9	18	7	7	0	2
Carlee Eusepi	D	So	35	6	14	20	0.5714	2	4	0	3	0	0
Brooke Beazer	C	Sr	37	5	10	15	0.4054	11	22	1	1	0	0
Katie Morrison	D	Sr	37	5	8	13	0.3514	15	30	1	3	0	0
Jessica Cloutier	RW	Sr	37	4	9	13	0.3514	18	36	0	0	0	0
Daris Tendler	LW	Fr	37	2	11	13	0.3514	3	6	0	1	0	0
Kimberly McKenney	D	Jr	37	3	8	11	0.2973	9	18	0	2	0	0
Amanda Dittmer	C	Sr	37	3	7	10	0.2703	5	10	0	2	0	0
Ashleigh Moorehead	RW	So	37	4	1	5	0.1351	6	12	2	0	0	0
Rebecca Gordon	RW	Fr	37	1	1	2	0.0541	2	4	0	0	0	0
Laura Hart	RW	Fr	37	1	1	2	0.0541	3	6	1	0	0	0
Caitlin Oleksa	C	Fr	37	0	2	2	0.0541	3	6	0	0	0	0
Courtney Olson	D	Fr	35	0	2	2	0.0571	0	0	0	0	0	0
Courtney O'Connor	D	Jr	37	0	1	1	0.0270	9	18	0	0	0	0
Stefanie Wyss	LW	Jr	33	0	1	1	0.0303	0	0	0	0	0	0
Eve Grandmont-Berube	G	Fr	25	0	0	0	0.0000	0	0	0	0	0	0
Lauren Dahm	G	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
