Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Hannah Jackson	D	Jr	22	6	11	17	0.7727	12	24	0	2	1	0
Sena Ito	F	Fr	22	7	5	12	0.5455	3	6	1	4	0	1
Heather Lindgren	F	Fr	22	6	5	11	0.5000	2	4	1	3	0	0
Emma Ram	D	Fr	22	2	4	6	0.2727	8	16	0	1	0	0
Adrienne Shea	F	Sr	22	3	1	4	0.1818	1	2	1	0	0	0
Julia Heffelfinger	F	Fr	22	1	3	4	0.1818	6	12	0	0	0	0
Amanda Nickels	F	Sr	21	0	4	4	0.1905	3	6	0	0	0	0
Julia Cohen	F	Jr	22	2	1	3	0.1364	7	14	0	1	0	0
Emily Avener	F	So	21	2	1	3	0.1429	8	16	1	0	0	0
Jessica Fischer	F	Sr	18	2	1	3	0.1667	9	18	0	1	0	0
Izzy Huston	F	So	22	1	2	3	0.1364	8	16	0	0	0	0
Conner Brannen	F	So	14	1	1	2	0.1429	2	4	1	0	0	0
Mallory Cruz	F	Fr	16	1	0	1	0.0625	3	9	0	0	0	0
Julia Kazmers	D	Sr	22	1	0	1	0.0455	11	22	0	0	0	0
Leah Coe	F	Fr	22	0	1	1	0.0455	13	26	0	0	0	0
Eliza Worthley	D	Jr	21	0	1	1	0.0476	3	6	0	0	0	0
Erin Fitzsimmons	D	So	21	0	1	1	0.0476	5	10	0	0	0	0
Alix Strasnick	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Alex Bean	F	Fr	15	0	0	0	0.0000	2	4	0	0	0	0
Sandie Weisberger	D	So	6	0	0	0	0.0000	1	2	0	0	0	0
Lila Bolke	F	Sr	22	0	0	0	0.0000	1	2	0	0	0	0
Rachel Stemerman	G	Jr	22	0	0	0	0.0000	0	0	0	0	0	0
