Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jackie Schmitt	F	So	27	21	19	40	1.4815	4	5	1	1
Tracy Truckey	F	Fr	27	21	16	37	1.3704	2	3	1	0
Emily Teachout	F	So	27	21	15	36	1.3333	6	2	0	0
Ann Ninnemann	F	So	27	10	19	29	1.0741	1	4	0	0
Ashley Howe	F	So	27	12	13	25	0.9259	2	1	0	0
Pam Stohr	F	Fr	25	8	7	15	0.6000	1	3	0	0
Jennifer Norris	F	Fr	25	4	11	15	0.6000	1	1	0	0
Kim Lunneborg	F	Fr	23	7	5	12	0.5217	2	0	0	0
Kim Chenery	F	So	26	2	9	11	0.4231	0	0	0	0
Liz Goergen	F	So	23	5	5	10	0.4348	0	3	0	0
Jackie Foley	D	Fr	27	2	8	10	0.3704	1	0	0	0
Jana Jurkovich	D	So	23	2	4	6	0.2609	0	1	0	0
Jenn Dorff	D	So	27	2	3	5	0.1852	0	0	0	0
Hayli Hupp	F	So	27	1	3	4	0.1481	0	0	0	0
Nicole Sankey	D	Jr	27	0	4	4	0.1481	0	0	0	0
Becky Humphreys	F	Jr	27	0	3	3	0.1111	0	0	0	0
Stacie Cushing	D	So	14	0	1	1	0.0714	0	0	0	0
Alison St. Peter	D	Jr	26	0	0	0	0.0000	0	0	0	0
Amanda Senn	G	Jr	4	0	0	0	0.0000	0	0	0	0
Diane Sawyer	G	Jr	20	0	0	0	0.0000	0	0	0	0
Crystal Randall	G	Fr	10	0	0	0	0.0000	0	0	0	0
Hillary Wolski	D	So	3	0	0	0	0.0000	0	0	0	0
