Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Shara Jasper	F	Sr	37	23	13	36	0.9730	15	30	5	4	1	2
Sarah Bobrowski	F	So	37	8	19	27	0.7297	6	12	1	1	0	0
Shannon Morris-Reade	F	Fr	37	8	15	23	0.6216	11	22	1	2	0	0
Britannia Gillanders	F	So	37	8	8	16	0.4324	8	16	0	1	0	0
Ally Larson	D	Fr	35	1	9	10	0.2857	17	34	0	1	0	0
Carla Goodwin	F	Fr	37	3	6	9	0.2432	9	18	1	0	0	1
Carrie Atkinson	D	Jr	37	3	6	9	0.2432	10	20	0	2	0	0
Tae Otte	D	So	37	0	9	9	0.2432	12	24	0	0	0	0
Katie Nokelby	D	Jr	22	0	7	7	0.3182	5	10	0	0	0	0
Emily Gunderson	F	So	35	3	3	6	0.1714	4	11	1	2	0	0
Rachel Weich	D	Sr	25	2	4	6	0.2400	11	22	0	1	0	0
Holly Dietzler	F	Jr	37	2	2	4	0.1081	3	6	0	0	0	0
Kaitlyn Davidson	F	So	33	1	3	4	0.1212	4	8	0	0	0	0
Xylia Lang	D	So	33	0	3	3	0.0909	6	12	0	0	0	0
Corbin Welsh	F	Fr	37	0	3	3	0.0811	6	12	0	0	0	0
Tirra Lemoine	F	Fr	37	2	0	2	0.0541	5	10	0	0	0	0
Brooke Peden	D	Sr	22	0	1	1	0.0455	3	6	0	0	0	0
Darby Dodds	F	So	4	0	0	0	0.0000	1	2	0	0	0	0
Nicole Hensley	G	Sr	32	0	0	0	0.0000	0	0	0	0	0	0
Jolene deBruyn	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
