Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amanda Waigand	F	Sr	26	21	5	26	1.0000	34	68	2	11	0	0
Nina Laurie	F	Sr	26	13	9	22	0.8462	6	12	2	4	1	0
Sarah Bier	D	Sr	26	9	8	17	0.6538	21	42	0	3	0	0
Brittany Syms	F	Sr	24	6	8	14	0.5833	0	0	0	2	0	1
Paige Johnson	F	Fr	26	2	6	8	0.3077	27	54	0	0	0	0
Paige Picard	D	So	26	1	6	7	0.2692	9	18	1	0	0	0
Kaitlyn Johnson	D	Sr	25	2	4	6	0.2400	8	16	0	1	0	0
Kristin Skubic	F	Sr	26	1	5	6	0.2308	19	38	0	0	0	0
Emily Everson	F	So	26	4	1	5	0.1923	4	8	0	0	0	0
Rian Lennon	D	So	26	1	4	5	0.1923	4	8	0	1	0	0
Jessie Meluch	F	So	26	0	5	5	0.1923	9	18	0	0	0	0
Lauren Zachwieja	F	Sr	26	0	4	4	0.1538	6	12	0	0	0	0
Allyson Zachwieja	F/D	So	26	0	3	3	0.1154	6	12	0	0	0	0
Ellie Deans	D	Fr	26	1	1	2	0.0769	2	4	0	0	0	0
Amanda Siiro	D	So	26	0	2	2	0.0769	5	10	0	0	0	0
Lydia Cloud	F	So	8	1	0	1	0.1250	2	4	1	0	0	0
Kelly Leslie	F	Jr	26	0	0	0	0.0000	1	2	0	0	0	0
Maddy Dixon	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Stephanie Kaye	F	Jr	26	0	0	0	0.0000	1	2	0	0	0	0
Sydney Cihak	F	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Amanda Alexander	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
Ali Glazer	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
