Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kelsey Cosby	F	Sr	21	5	10	15	0.7143	12	24	0	0	0	0
Kate Banys	F	Sr	25	7	3	10	0.4000	4	8	1	3	1	0
Kelsey Lynch	F	Jr	25	3	7	10	0.4000	5	10	0	2	0	0
Haley Branovan	D	So	25	4	5	9	0.3600	0	0	0	0	0	0
Courtney Evans	D	Fr	25	3	4	7	0.2800	6	12	1	1	0	0
Marisa Zamrock	F	Jr	24	3	3	6	0.2500	13	26	0	1	0	0
Frédérike Brazeau Lalonde	F	So	24	3	3	6	0.2500	2	4	0	0	0	0
Lauren Connelly	F	So	25	1	5	6	0.2400	1	2	0	0	0	0
Emily Auby	F	So	25	0	5	5	0.2000	8	16	0	0	0	0
Olivia Leon	F	Jr	19	3	1	4	0.2105	6	12	1	2	0	0
Cortney Sollows	D	Sr	24	2	0	2	0.0833	18	44	0	1	0	0
Gracie Shewell	D	So	25	0	2	2	0.0800	11	22	0	0	0	0
Jaime Carpenter	F	Fr	19	1	0	1	0.0526	1	2	0	0	0	0
Taylor Shrode	F	Fr	18	1	0	1	0.0556	7	14	0	1	0	0
Alivia Bates	F	Fr	19	1	0	1	0.0526	11	22	0	0	0	0
Sara Huff	D	So	19	0	1	1	0.0526	7	14	0	0	0	0
Rachael Pius	F	So	23	0	0	0	0.0000	1	2	0	0	0	0
Mariah Trupp	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Paige Roberts	F	So	25	0	0	0	0.0000	1	2	0	0	0	0
Ally Altschuler	G	Jr	20	0	0	0	0.0000	0	0	0	0	0	0
Carolyn Simonis	D	Fr	23	0	0	0	0.0000	0	0	0	0	0	0
