Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amy Costa	F	So	26	10	2	12	0.4615	20	40	2	4	1	0
Adrianna Riggio	F	Jr	26	5	6	11	0.4231	0	0	1	1	0	0
Maryanne Diehm	F	Jr	26	5	6	11	0.4231	5	10	1	2	0	0
Kayla Twigge	D	Sr	26	3	8	11	0.4231	15	30	1	0	2	0
Kate Gray	F	So	24	4	5	9	0.3750	11	22	0	2	0	0
Laura Szwed	F	So	20	5	3	8	0.4000	2	4	0	2	0	0
Kaitlin Hayes	D	Fr	24	1	6	7	0.2917	20	40	0	0	0	0
Denise Cardello	F	Jr	22	3	2	5	0.2273	7	14	0	3	0	0
Meagan Hulbert	F/D	Fr	25	0	4	4	0.1600	4	8	0	0	0	0
Charl May	D	So	25	1	2	3	0.1200	31	62	1	0	0	0
Sterling Nelson	F	Fr	26	1	2	3	0.1154	1	2	0	1	0	0
Page O'Neill	F	So	26	1	2	3	0.1154	39	86	0	1	0	0
Katelyn Greene	F	Sr	25	1	1	2	0.0800	11	22	0	0	0	0
Brittany Pressey	D	Jr	26	0	2	2	0.0769	1	2	0	0	0	0
Cassandra Koehne	D	So	10	0	2	2	0.2000	6	23	0	0	0	0
Marisse Lorenz	F	Fr	26	0	1	1	0.0385	3	6	0	0	0	0
Courtney Leavitt	D	So	24	0	0	0	0.0000	3	6	0	0	0	0
Kalla Robb	G	Sr	11	0	0	0	0.0000	0	0	0	0	0	0
Amanda Hoy	G	So	15	0	0	0	0.0000	0	0	0	0	0	0
Emma Skelton	F/D	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Emily Bisson	F	So	7	0	0	0	0.0000	1	2	0	0	0	0
