Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jamie Henderson	F	So	26	13	7	20	0.7692	12	24	3	3	1	0
McKenna Parent	F	Sr	26	9	10	19	0.7308	4	8	3	2	1	1
Kassie Lien	F	Jr	25	5	7	12	0.4800	2	4	2	1	0	0
Jane Hannula	F	Jr	26	7	2	9	0.3462	1	2	2	0	0	1
Macki Fadness	D	Sr	24	2	5	7	0.2917	14	28	0	1	0	0
Katie LeTourneau	D	Sr	25	1	5	6	0.2400	1	2	0	1	0	0
Maddy Wallraff	F	Fr	24	3	2	5	0.2083	4	8	0	1	0	0
Rory Petrisin	F	Sr	26	2	3	5	0.1923	3	6	0	0	0	1
Kayla Pierson	F	So	23	0	5	5	0.2174	5	10	0	0	0	0
Molly Abraham	F	So	24	3	1	4	0.1667	9	18	0	0	0	0
Jesse Cwik	F	Jr	23	3	1	4	0.1739	15	30	0	1	0	0
Lindsay Paschke	F	Jr	26	1	3	4	0.1538	6	12	0	0	0	0
Taylor Pogreba	F	Jr	26	0	3	3	0.1154	9	18	0	0	0	0
Tori Herrmann	G	Sr	16	0	1	1	0.0625	0	0	0	0	0	0
Miryea Herman	D	Fr	26	0	1	1	0.0385	6	12	0	0	0	0
Mandy Sailor	D	So	26	0	0	0	0.0000	10	20	0	0	0	0
Marah Shields	G	Jr	7	0	0	0	0.0000	0	0	0	0	0	0
Madison Thomas	D	Fr	21	0	0	0	0.0000	2	4	0	0	0	0
Hannah Croonquist	F	So	14	0	0	0	0.0000	1	2	0	0	0	0
Ashley Corcoran	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Ingrid Curwin	D	Jr	24	0	0	0	0.0000	6	12	0	0	0	0
Bailey Wendt	F	Fr	15	0	0	0	0.0000	1	2	0	0	0	0
