Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alexa Gruschow	F	Sr	34	13	10	23	0.6765	10	20	2	4	1	0
Mari Mankey	F	Sr	34	5	13	18	0.5294	13	26	2	2	0	0
Katie Rooney	F	Jr	34	11	6	17	0.5000	2	4	3	1	0	0
Shayna Tomlinson	F	So	33	6	9	15	0.4545	4	8	0	1	0	0
Laura Horwood	F	Jr	24	6	8	14	0.5833	4	8	0	1	0	0
Lauren Wash	F	Sr	30	1	11	12	0.4000	1	2	1	0	0	0
Hannah Behounek	D	Jr	34	3	8	11	0.3235	11	22	1	0	0	0
Jenn Godin	D	Sr	34	0	10	10	0.2941	21	42	0	0	0	0
Taylor Schwalbe	F	Fr	23	4	2	6	0.2609	2	4	1	1	0	0
Josefine Hansen	D	Fr	34	2	4	6	0.1765	2	4	0	0	0	0
Amanda Kimmerle	D	So	34	2	4	6	0.1765	3	6	0	0	0	0
Makenna Thomas	F	Fr	34	3	2	5	0.1471	5	10	0	1	0	1
Whitney Renn	F	So	30	0	4	4	0.1333	4	8	0	0	0	0
Jaimie Grigsby	F	Fr	34	3	0	3	0.0882	1	2	0	0	0	0
Brandi Banks	D	Sr	34	1	1	2	0.0588	6	12	0	0	0	0
Lindsey Hylwa	F	Jr	33	1	0	1	0.0303	5	10	0	0	0	0
Aly Tremblay	F	Fr	33	1	0	1	0.0303	0	0	0	0	0	0
Marisa Raspa	F	So	28	0	1	1	0.0357	4	8	0	0	0	0
Kira Bombay	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Sara Till	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
Ana Orzechowski	D	Fr	26	0	0	0	0.0000	1	2	0	0	0	0
Lovisa Selander	G	Fr	33	0	0	0	0.0000	0	0	0	0	0	0
