Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Ronda Curtin	C	Jr	38	13	34	47	1.2368	4	7	1	0
Kelly Stephens	F	Fr	38	23	21	44	1.1579	7	4	1	1
La Toya Clarke	C	So	38	15	27	42	1.1053	3	1	0	0
Kristy Oonincx	F/D	Fr	32	17	21	38	1.1875	7	3	0	0
Laura Slominski	RW	Sr	38	18	17	35	0.9211	0	8	0	0
Tracy Engstrom	C	Sr	38	15	13	28	0.7368	1	4	0	0
Jerilyn Glenn	LW	So	37	12	7	19	0.5135	4	0	0	1
Noelle Sutton	F	Fr	38	7	4	11	0.2895	1	1	0	0
Sarma Pone	C	Sr	37	3	4	7	0.1892	1	2	0	0
Melissa Coulombe	D	So	38	2	5	7	0.1842	0	2	0	0
Kelsey Bills	F/D	So	37	0	5	5	0.1351	0	0	0	0
Gwen Anderson	LW	Jr	38	1	3	4	0.1053	0	0	0	0
Cecilia Retelle	D	So	38	0	3	3	0.0789	0	0	0	0
Stacy Troumbly	D	Fr	36	0	2	2	0.0556	0	0	0	0
Brenda Reinen	G	Fr	19	0	1	1	0.0526	0	0	0	0
Jody Horak	G	Fr	18	0	1	1	0.0556	0	0	0	0
Laura Cecko	F	Fr	38	0	0	0	0.0000	0	0	0	0
Stephanie Johnson	G	Fr	3	0	0	0	0.0000	0	0	0	0
Katherine Swenson	D	Fr	34	0	0	0	0.0000	0	0	0	0
