Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erin Dwyer	F	So	26	8	10	18	0.6923	1	2	0	1	0	0
Jillian Witwicki	F/D	Fr	26	9	5	14	0.5385	6	12	0	3	0	1
Amanda Kempainen	F	Jr	24	7	6	13	0.5417	3	6	2	0	0	0
Fernanda Saavedra	F	Sr	20	2	10	12	0.6000	9	18	0	0	0	0
Carolyn Avery	F	So	17	3	5	8	0.4706	1	2	1	1	0	0
Emily Loebs	D	Jr	26	0	4	4	0.1538	7	14	0	0	0	0
Lauren Sullivan	D	So	26	0	4	4	0.1538	3	6	0	0	0	0
Kayla Kee	D	So	26	0	4	4	0.1538	2	4	0	0	0	0
Sierra Hannough	F	Fr	20	2	1	3	0.1500	8	16	1	0	0	0
Athena Akiki	D	So	26	2	1	3	0.1154	10	20	0	1	0	1
Maire Bartkus	D	Sr	26	1	2	3	0.1154	4	8	0	1	0	0
Lauren Cuculino	D	So	22	1	2	3	0.1364	11	22	0	1	0	0
Katherine O'Brien	F	Fr	23	2	0	2	0.0870	2	4	1	0	0	0
Amanda Donahoe	F/D	Fr	22	1	1	2	0.0909	3	6	0	1	0	0
Tori Hubbard	F	So	21	0	1	1	0.0476	1	2	0	0	0	0
Kaly Spilhaus	F	Jr	26	0	1	1	0.0385	5	10	0	0	0	0
Sarah Bagley	F	So	12	0	1	1	0.0833	2	4	0	0	0	0
Shannon Rice	F	Sr	17	0	1	1	0.0588	2	4	0	0	0	0
Ashley Dineen	F	Fr	13	0	0	0	0.0000	1	2	0	0	0	0
Erica Ragazzo	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Tori Dinger	F	So	17	0	0	0	0.0000	1	2	0	0	0	0
Kaitlyn Wurzer	D	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Abby Burke	G	So	10	0	0	0	0.0000	1	2	0	0	0	0
Tina Frasca	G	So	20	0	0	0	0.0000	0	0	0	0	0	0
Sarah Guarente	F	So	9	0	0	0	0.0000	3	6	0	0	0	0
Naomi Major	F	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
