Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jamie Haddad	F	Jr	31	11	14	25	0.8065	8	16	1	2	0	0
Phoebe Staenz	F	So	29	7	17	24	0.8276	12	27	0	3	1	1
Krista Yip-Chuck	F	So	31	11	11	22	0.7097	1	2	3	2	0	0
Janelle Ferrara	F	Jr	31	3	19	22	0.7097	1	2	1	1	2	0
Taylor Marchin	D	So	31	8	13	21	0.6774	22	44	1	3	1	0
Jackie Raines	F	Sr	29	9	9	18	0.6207	2	4	1	2	0	0
Stephanie Mock	F	Sr	29	9	7	16	0.5517	7	14	2	2	0	0
Courtney Pensavalle	F	Fr	30	8	8	16	0.5333	7	14	2	3	0	0
Eden Murray	F	Fr	30	6	9	15	0.5000	7	14	0	1	0	1
Hanna Åström	F	Jr	29	6	8	14	0.4828	9	18	1	0	1	0
Aurora Kennedy	D	Sr	31	5	9	14	0.4516	20	40	1	1	0	0
Kate Martini	D	Jr	31	2	9	11	0.3548	13	26	0	0	0	0
Mallory Souliotis	D	Fr	26	1	8	9	0.3462	4	8	0	0	0	0
Gretchen Tarrant	F	So	31	3	5	8	0.2581	2	4	1	0	0	0
Brittany Wheeler	F	Fr	23	1	3	4	0.1739	2	4	0	0	0	0
Madi Murray	D	Sr	31	2	1	3	0.0968	10	20	1	0	0	0
Kaitlin Gately	F	Fr	29	1	2	3	0.1034	3	6	0	0	0	0
Grace Wickens	D	Fr	17	0	2	2	0.1176	10	20	0	0	0	0
Kara Drexler	D	Fr	15	0	2	2	0.1333	5	10	0	0	0	0
Jaimie Leonoff	G	Sr	29	0	1	1	0.0345	0	0	0	0	0	0
Hanna Mandl	G	So	6	0	0	0	0.0000	0	0	0	0	0	0
Ali Austin	D	Jr	3	0	0	0	0.0000	1	2	0	0	0	0
Abby Gahm	F/D	So	3	0	0	0	0.0000	0	0	0	0	0	0
Emily Monaghan	F	Fr	18	0	0	0	0.0000	2	4	0	0	0	0
