Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amanda Cronin	D	Sr	26	15	9	24	0.9231	10	20	3	1	1	0
Taylor Chisholm	F	So	25	9	9	18	0.7200	20	51	1	2	1	0
Amanda Fantasia	D	Fr	26	4	6	10	0.3846	8	16	2	2	0	0
Erica Bonnette-Lykens	D	Jr	26	2	6	8	0.3077	18	36	0	1	0	0
Megan Geier	D	Jr	24	4	3	7	0.2917	0	0	0	0	0	0
Erika Martin	F	Fr	26	1	5	6	0.2308	12	24	0	0	0	0
Angela Augusta	F	So	24	3	2	5	0.2083	10	20	0	2	0	0
Brooke Morgan	F	Jr	26	2	3	5	0.1923	2	4	0	1	0	0
Mikayla Anderson	F	Fr	26	1	4	5	0.1923	3	6	0	1	0	0
Meredith Peppes	D	Jr	26	0	5	5	0.1923	10	20	0	0	0	0
Madison McCann	F	Fr	26	4	0	4	0.1538	20	40	0	0	0	0
Briana D'Avolio	F	Jr	16	2	2	4	0.2500	11	22	0	0	0	0
Courtney Moulton	F	Sr	26	0	3	3	0.1154	5	10	0	0	0	0
Madison Labyak	F	So	26	0	3	3	0.1154	4	8	0	0	0	0
Claire Lussier	D	Fr	13	1	1	2	0.1538	3	6	0	0	0	0
Caroline Prezioso	F	Fr	15	1	0	1	0.0667	2	4	0	0	0	0
Gabrielle Majenski	F	Fr	13	0	1	1	0.0769	2	4	0	0	0	0
Alexandra Anderson	F	Fr	25	0	1	1	0.0400	2	4	0	0	0	0
Alexandra D'Aurio	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Natalie Reid	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Jennifer O'Connell	G	So	26	0	0	0	0.0000	0	0	0	0	0	0
Abby Lally	D	Fr	24	0	0	0	0.0000	4	8	0	0	0	0
Kylee Babcock	F	Fr	16	0	0	0	0.0000	1	2	0	0	0	0
Abbey Weisrock	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
