Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Julia Mulhern	F	So	19	2	5	7	0.3684	10	20	1	1	0	0
Jill Reynolds	F	So	22	5	1	6	0.2727	7	14	0	1	0	0
Becca Koppel	D	Fr	23	4	1	5	0.2174	16	32	0	2	0	0
Sena Ito	F	Jr	23	3	1	4	0.1739	5	10	1	0	0	0
Jaime Bonner	F/D	So	22	1	2	3	0.1364	21	42	0	0	0	0
Leah Coe	F	Jr	21	1	2	3	0.1429	15	30	0	1	0	0
Heather Lindgren	F	Jr	13	1	2	3	0.2308	3	6	1	0	0	0
Molly Friedemann	F	So	22	0	3	3	0.1364	4	8	0	0	0	0
Rebecca Snelling	D	So	23	0	3	3	0.1304	10	20	0	0	0	0
Emma Ram	D	Jr	23	1	1	2	0.0870	2	15	0	0	0	0
Julia Heffelfinger	F	Jr	19	1	1	2	0.1053	5	10	0	1	0	0
Izzy Huston	F	Sr	23	1	1	2	0.0870	7	14	0	0	0	0
Alex Bean	F	Jr	23	1	1	2	0.0870	4	8	0	0	0	0
MJ Cardin	F	So	23	1	1	2	0.0870	2	4	1	1	0	0
Kelsey Muller	F	Fr	23	1	0	1	0.0435	5	10	0	0	0	0
Claire Feldman-Reich	D	So	4	0	0	0	0.0000	0	0	0	0	0	0
Erin Fitzsimmons	D	Sr	23	0	0	0	0.0000	7	14	0	0	0	0
Cassie Murphy	F	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
Nicole Bonneau	G	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
Ann Wheeler	D	So	23	0	0	0	0.0000	1	2	0	0	0	0
Ashleigh Corvi	G	Fr	18	0	0	0	0.0000	2	4	0	0	0	0
