Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Hilary Johnson	F	Jr	32	8	9	17	0.5313	1	3	1	0
Jenny Hogan	F	So	30	5	4	9	0.3000	1	2	0	0
Stephanie Tewksbury	F	Fr	34	5	2	7	0.2059	1	2	0	0
Kate Hudspeth	F	Jr	33	3	2	5	0.1515	0	1	0	0
Abbey Kaknes	F	Jr	34	2	3	5	0.1471	0	1	0	0
Jackie Duerr	F	Sr	34	2	3	5	0.1471	0	1	0	0
Jessie Benoit	F	So	15	2	3	5	0.3333	1	1	0	0
Kate Lesniak	D	Fr	34	0	4	4	0.1176	0	0	0	0
Caroline Donahue	F	Fr	27	1	2	3	0.1111	0	0	0	0
Caitlin Barnes	D	Jr	34	1	2	3	0.0882	0	0	0	0
Ashley Keane	D	So	32	2	0	2	0.0625	0	0	0	0
Gabe Worzella	F	So	30	2	0	2	0.0667	1	0	0	0
Kristi Anderson	F	Fr	17	2	0	2	0.1176	0	2	0	0
Karen Sentoff	F	Fr	29	1	1	2	0.0690	0	0	0	0
Lindsey Tilbury	F/D	Jr	34	0	2	2	0.0588	0	0	0	0
Kristin Ford	D	So	34	0	2	2	0.0588	0	0	0	0
Kattie Anderson	F	So	32	0	2	2	0.0625	0	0	0	0
Kristen Norris	F	So	34	0	2	2	0.0588	0	0	0	0
Diana Fink	F	Fr	26	1	0	1	0.0385	0	0	0	0
Frankie Williams	D	Fr	32	0	1	1	0.0313	0	0	0	0
Nik Skidders	F	So	2	0	0	0	0.0000	0	0	0	0
Jenilee Roy	G	Fr	2	0	0	0	0.0000	0	0	0	0
Kami Cote	G	Sr	34	0	0	0	0.0000	0	0	0	0
