Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Julie Aho	F	So	27	22	13	35	1.2963	1	4	3	0
Sarah Daniel	F	So	27	16	15	31	1.1481	2	1	4	0
Kari Rabatin	D	Jr	27	13	15	28	1.0370	3	3	1	0
Brooke Thompson	F	Fr	27	11	16	27	1.0000	5	1	1	0
Julie Welte	F	Jr	27	18	8	26	0.9630	3	4	1	0
Kelly Barbera	D	Fr	27	3	15	18	0.6667	0	3	0	0
Bridget Rice	F	Sr	24	2	16	18	0.7500	0	0	0	0
Ellen McNamara	D	Fr	27	6	11	17	0.6296	1	2	0	0
Meredith Langille	F	Sr	25	3	13	16	0.6400	1	1	0	0
Katie Temple	F	Jr	27	6	8	14	0.5185	1	0	0	0
Allyn Cooper	D	Sr	27	2	12	14	0.5185	1	1	0	0
Jennifer Onksen	F	Jr	27	5	8	13	0.4815	1	1	0	0
Allison Malcolm	D	Jr	27	2	7	9	0.3333	1	2	0	0
Lane Dielwart	D	Sr	27	4	3	7	0.2593	1	1	0	0
Paula Durham	F	Sr	27	2	3	5	0.1852	0	0	0	0
Christina Jankowski	F	Jr	17	2	2	4	0.2353	0	0	0	0
Ciara Libaridian	D	So	18	1	3	4	0.2222	0	0	0	0
Holly O'Donohue	F/D	So	21	1	2	3	0.1429	0	0	0	0
Kirstin Schoeninger	F	Fr	8	2	0	2	0.2500	0	0	0	0
Sondra Sherman	D	Sr	21	1	0	1	0.0476	0	1	0	0
Rosina Schiff	G	Jr	19	0	1	1	0.0526	0	0	0	0
Chelsea Ward	F	Fr	1	0	0	0	0.0000	0	0	0	0
Chris Johnston	G	So	4	0	0	0	0.0000	0	0	0	0
Julie Vallarelli	G	Sr	11	0	0	0	0.0000	0	0	0	0
