Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Kelly Zamora	C	Sr	33	11	18	29	0.8788	1	3	0	0
Laura Monk	F	So	33	13	15	28	0.8485	2	4	0	0
Jessica Haydahl	F	Jr	33	10	8	18	0.5455	3	4	0	0
Emily McGrath-Agg	F	Jr	33	6	9	15	0.4545	1	0	0	1
Sarah Campbell	D	Jr	33	0	14	14	0.4242	0	0	0	0
Ashley King	F	Fr	32	11	1	12	0.3750	5	1	1	0
Jessica Snelgrove	F	Jr	33	4	8	12	0.3636	1	0	0	0
Kristy Leng	F	Fr	30	6	4	10	0.3333	0	3	0	0
Peyton Patterson	D	Jr	33	1	9	10	0.3030	0	1	0	0
Danielle Wilson	D	Fr	33	2	5	7	0.2121	0	0	0	0
Heidi Burns	F	Sr	33	1	4	5	0.1515	0	0	0	0
Cheryl Anderson	F	Sr	32	2	2	4	0.1250	0	0	0	0
Kristi Thome	D	Jr	31	1	3	4	0.1290	0	1	0	0
Nicole Stahl	F	Fr	31	2	1	3	0.0968	0	0	0	0
Rachael Benninger	D	Jr	32	0	2	2	0.0625	0	0	0	0
Naomi Kupferstein	F	Jr	10	1	0	1	0.1000	0	0	0	0
Krissy Langley	D	Sr	23	0	1	1	0.0435	0	0	0	0
Valery Turcotte	G	Fr	21	0	0	0	0.0000	0	0	0	0
Tiffany Thompson	G	Fr	3	0	0	0	0.0000	0	0	0	0
Jenny Cameron	D	Fr	33	0	0	0	0.0000	0	0	0	0
Tina Thibideau	G	Sr	13	0	0	0	0.0000	0	0	0	0
