Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kelli Stack	F	Sr	35	34	22	56	1.6000	20	40	7	7	4	0
Mary Restuccia	F	Jr	36	10	28	38	1.0556	30	60	4	3	0	1
Danielle Welch	C	Jr	36	10	15	25	0.6944	13	26	3	1	0	1
Taylor Wasylk	F	Fr	34	15	9	24	0.7059	12	24	4	3	0	1
Melissa Bizzari	F	Fr	36	11	11	22	0.6111	5	10	2	1	0	0
Blake Bolden	D	So	35	8	11	19	0.5429	0	0	2	7	0	0
Ashley Motherwell	F	So	36	5	12	17	0.4722	10	20	0	0	0	0
Katelyn Kurth	D	Sr	36	0	9	9	0.2500	15	30	0	0	0	0
Danielle Doherty	F	Fr	36	3	4	7	0.1944	5	10	0	2	0	0
Meagan Mangene	D	Fr	32	1	5	6	0.1875	11	22	0	0	0	0
Dru Burns	D	So	36	0	6	6	0.1667	23	46	0	0	0	0
Caitlin Walsh	F	So	31	1	4	5	0.1613	11	22	0	0	0	0
Kristina Brown	F	So	36	3	1	4	0.1111	2	4	1	0	0	0
Jessica Martino	D	Jr	36	0	4	4	0.1111	5	10	0	0	0	0
Alison Szlosek	LW	Jr	36	0	3	3	0.0833	2	4	0	0	0	0
Andrea Green	F	Jr	36	2	0	2	0.0556	15	30	0	0	0	0
Molly Schaus	G	Sr	32	0	1	1	0.0313	0	0	0	0	0	0
Kristin Regan	D	Jr	16	0	0	0	0.0000	0	0	0	0	0	0
Amanda Movsessian	F	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
Laura Hart	F	Sr	31	0	0	0	0.0000	0	0	0	0	0	0
Megan Shea	F	Jr	28	0	0	0	0.0000	1	2	0	0	0	0
Elizabeth Olchowski	F	So	1	0	0	0	0.0000	0	0	0	0	0	0
Kiera Kingston	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
