Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Gabby Crugnale	F	Jr	26	6	13	19	0.7308	4	8	1	1	0	0
Mary Wirth	F/D	Jr	26	4	11	15	0.5769	11	22	0	0	0	0
Emily Corrales	F	Jr	17	9	4	13	0.7647	0	0	4	1	0	0
Shannon Smith	F	Jr	25	7	6	13	0.5200	8	16	4	1	0	0
Marissa Clifford-Biederman	F	Sr	26	7	5	12	0.4615	5	10	1	2	1	0
Julianne Sheehan	F	Fr	26	7	3	10	0.3846	1	2	2	2	0	0
Annie Mullen	F	So	26	3	7	10	0.3846	4	8	0	0	0	0
Kimberly Gosselin	F	Jr	26	6	3	9	0.3462	2	4	1	2	0	1
Abby Kinens	F	Jr	23	3	4	7	0.3043	3	6	1	0	0	0
Melissa Boudreau	D	Jr	26	2	5	7	0.2692	5	10	1	1	0	0
Carly Perreault	D	Fr	26	2	5	7	0.2692	4	8	0	0	0	0
Haley Gorman	F	So	10	2	3	5	0.5000	1	2	0	0	0	0
Gabriella Moscato	F	Jr	26	2	3	5	0.1923	2	4	0	0	0	0
Taylor Fowler	F	Fr	20	2	3	5	0.2500	9	18	0	0	0	1
Shannon Reynolds	F	Sr	26	1	3	4	0.1538	1	2	0	0	0	0
Kierra Wright	F	So	26	0	3	3	0.1154	3	6	0	0	0	0
Nichole Carvalho	F	Fr	26	0	0	0	0.0000	1	2	0	0	0	0
Sydney Helmbrecht	G	Jr	24	0	0	0	0.0000	0	0	0	0	0	0
Giana Rifici	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Samantha Scobee	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
